latitude,longitude,count
42.3494,-71.0391,2
42.3008,-71.1145,88
42.3519,-71.0644,3
42.3418,-71.1041,5
42.332,-71.057,1
42.3534,-71.0481,1
42.3647,-71.0697,1
42.3472,-71.0762,5
42.3441,-71.0388,2
42.3559,-71.0707,15
42.3441,-71.096,2
42.3602,-71.0595,1
42.3684,-71.0223,2
42.3556,-71.0527,4
42.3489,-71.0696,3
42.3444,-71.1038,2
42.3571,-71.0557,1
42.3438,-71.0733,1
42.3646,-71.0624,12
42.3569,-71.0705,1
42.3545,-71.1325,11
42.3471,-71.0855,4
42.3582,-71.0711,1
42.3341,-71.1047,5
42.356,-71.0527,3
42.349,-71.1594,1
42.3527,-71.0584,1
42.3496,-71.0726,41
42.342,-71.0965,5
42.3597,-71.0668,1
42.3484,-71.0959,1
42.3513,-71.0817,2
42.3503,-71.0565,522
42.3567,-71.0554,3
42.3617,-71.0672,13
42.3582,-71.0628,3
42.3633,-71.0558,1
42.3487,-71.0886,67
42.3543,-71.0617,6
42.3545,-71.1326,2
42.3475,-71.0802,45
42.3683,-71.1238,2
42.3426,-71.0676,1
42.3594,-71.0506,2
42.3408,-71.0875,2
42.3535,-71.1378,17
42.3575,-71.0637,3
42.3627,-71.0684,2
42.351,-71.1315,1
42.3551,-71.0622,1
42.344,-71.095,3
42.3497,-71.1046,3
42.3473,-71.0838,1
42.3557,-71.072,14
42.3465,-71.087,1
42.3649,-71.0615,22
42.3491,-71.0995,11
42.3553,-71.0527,6
42.3446,-71.0279,2
42.3478,-71.098,47
42.3505,-71.0732,1
42.3487,-71.0407,5
42.349,-71.0395,3
42.3529,-71.0709,59
42.3682,-71.0235,1
42.3553,-71.0548,1
42.349,-71.1518,28
42.3527,-71.0551,36
42.3524,-71.1185,1
42.3531,-71.0819,1
42.3589,-71.0701,1
42.3373,-71.0974,1
42.3694,-71.0255,1
42.3385,-71.0506,1
42.3541,-71.0532,3
42.3563,-71.0556,3
42.3487,-71.0627,5
42.3511,-71.0596,2
42.367,-71.0522,6
42.3453,-71.0895,7
42.3687,-71.0237,1
42.298,-71.0608,2
42.357,-71.0567,1
42.3487,-71.0388,60
42.35,-71.067,1
42.3542,-71.0601,1
42.3512,-71.1176,17
42.3363,-71.1102,1
42.3455,-71.0868,12
42.352,-71.0428,1
42.3341,-71.1043,27
42.3456,-71.0815,94
42.3316,-71.0555,2
42.3467,-71.0424,1
42.3496,-71.0401,2
42.3459,-71.0829,12
42.3523,-71.0846,1
42.3541,-71.0538,6
42.3538,-71.0534,75
42.3615,-71.0578,35
42.3421,-71.0916,3
42.3507,-71.0678,8
42.3498,-71.1306,9
42.3495,-71.071,3
42.3547,-71.0686,1
42.3445,-71.0987,4
42.3659,-71.0621,1
42.3651,-71.0689,9
42.3386,-71.0926,7
42.3558,-71.0714,35
42.3494,-71.095,19
42.3692,-71.0197,12
42.3398,-71.091,2
42.3493,-71.0901,1
42.349,-71.0397,8
42.3535,-71.0689,1
42.3593,-71.0677,2
42.3597,-71.066,3
42.3506,-71.0702,13
42.3403,-71.0909,1
42.3434,-71.0912,1
42.3294,-71.0526,1
42.3488,-71.0382,22
42.3479,-71.076,80
42.3467,-71.0429,2
42.3697,-71.0206,5
42.3558,-71.0518,17
42.3519,-71.074,6
42.3676,-71.0184,2
42.3512,-71.0739,7
42.3175,-71.0406,1
42.3634,-71.0665,1
42.2928,-71.0622,1
42.3532,-71.0725,2
42.3497,-71.0639,2
42.3533,-71.0645,47
42.3465,-71.0814,22
42.355,-71.053,3
42.3452,-71.0877,1
42.3515,-71.0804,16
42.3654,-71.123,1
42.3511,-71.0572,6
42.3527,-71.0759,4
42.3588,-71.0559,10
42.343,-71.0669,6
42.3482,-71.0396,222
42.3507,-71.0655,11
42.3592,-71.0595,24
42.36,-71.0548,1
42.3288,-71.0569,5
42.3344,-71.1028,4
42.3441,-71.0858,2
42.3468,-71.0851,22
42.3301,-71.0586,1
42.3431,-71.0992,1
42.35,-71.0804,1
42.3416,-71.0888,1
42.3505,-71.0711,2
42.3521,-71.057,2
42.3364,-71.1511,7
42.3492,-71.0797,14
42.3549,-71.0547,1
42.349,-71.0967,98
42.3365,-71.0772,12
42.3501,-71.0883,1
42.3518,-71.0783,3
42.3593,-71.0693,3
42.3503,-71.0782,1
42.3499,-71.0755,2
42.3496,-71.0436,3
42.3634,-71.0668,2
42.3426,-71.0978,1
42.3522,-71.063,21
42.3483,-71.1054,1
42.3575,-71.0518,37
42.3553,-71.0619,3
42.3644,-71.0684,14
42.3495,-71.0867,1
42.3612,-71.0672,55
42.3484,-71.0798,5
42.3672,-71.0236,1
42.3595,-71.0596,26
42.3305,-71.057,10
42.3513,-71.0725,9
42.3483,-71.0724,28
42.3364,-71.0768,58
42.3483,-71.0815,1
42.3488,-71.0702,3
42.3532,-71.1182,6
42.3508,-71.075,53
42.3458,-71.0818,22
42.353,-71.0458,7
42.3438,-71.088,6
42.3635,-71.0638,7
42.3496,-71.0765,58
42.3459,-71.0856,11
42.3489,-71.0676,1
42.3647,-71.0686,6
42.3493,-71.1014,6
42.3495,-71.1023,1
42.361,-71.0681,9
42.3504,-71.0431,1
42.362,-71.0702,5
42.3505,-71.0686,36
42.343,-71.0825,4
42.357,-71.0564,3
42.3618,-71.0569,4
42.3541,-71.0619,8
42.3748,-71.0527,5
42.3518,-71.0733,15
42.3481,-71.0367,30
42.3516,-71.0799,1
42.3539,-71.0777,1
42.3499,-71.0705,17
42.3437,-71.0882,12
42.349,-71.0815,86
42.3607,-71.0555,5
42.3489,-71.0716,10
42.3652,-71.0198,2
42.3384,-71.1074,2
42.3444,-71.0832,2
42.3598,-71.0512,24
42.3466,-71.0838,2
42.3399,-71.0797,2
42.3525,-71.0806,1
42.3444,-71.1018,5
42.3582,-71.0552,5
42.3652,-71.0225,54
42.3551,-71.0724,13
42.3574,-71.0535,2
42.3511,-71.063,25
42.2673,-71.0943,1
42.3403,-71.0716,6
42.3475,-71.1016,4
42.3364,-71.1098,3
42.3565,-71.0615,3
42.3512,-71.1178,5
42.3575,-71.0537,2
42.3588,-71.0696,2
42.3383,-71.1062,35
42.3627,-71.0667,1
42.3518,-71.0623,1
42.3539,-71.0545,1
42.3413,-71.0891,3
42.36,-71.1181,6
42.346,-71.0937,10
42.3638,-71.07,2
42.353,-71.0606,3
42.3641,-71.0615,17
42.3476,-71.0438,1
42.347,-71.1036,4
42.3462,-71.0757,1
42.3542,-71.0617,6
42.353,-71.06,1
42.3638,-71.0211,1
42.3589,-71.0628,1
42.3596,-71.0593,2
42.3487,-71.0708,1
42.3476,-71.094,5
42.3516,-71.0504,6
42.3552,-71.0584,2
42.3521,-71.0689,8
42.3532,-71.046,1
42.37,-71.0213,1
42.351,-71.0689,5
42.3387,-71.0927,14
42.3405,-71.0781,37
42.3486,-71.0805,4
42.365,-71.061,1
42.357,-71.0657,27
42.3675,-71.0578,16
42.344,-71.0901,21
42.3671,-71.1247,1
42.3479,-71.1034,1
42.3617,-71.0187,1
42.3481,-71.0729,4
42.3463,-71.1055,3
42.3491,-71.0955,5
42.3528,-71.076,4
42.3494,-71.0432,9
42.3426,-71.0913,3
42.3609,-71.0643,1
42.3438,-71.0808,1
42.3587,-71.0551,2
42.3457,-71.0438,1
42.3495,-71.0834,11
42.3684,-71.0233,1
42.351,-71.0641,16
42.3486,-71.0638,26
42.3473,-71.0972,15
42.3578,-71.0615,2
42.3478,-71.0762,253
42.3567,-71.0552,1
42.3445,-71.0393,1
42.3372,-71.1524,2
42.3359,-71.151,1
42.3472,-71.0856,2
42.3523,-71.0625,13
42.3664,-71.0171,69
42.3607,-71.0525,12
42.3493,-71.043,4
42.3492,-71.0951,29
42.3351,-71.1022,5
42.3441,-71.0896,5
42.345,-71.0962,158
42.2678,-71.0935,1
42.3508,-71.0988,1
42.3481,-71.04,73
42.334,-71.1051,79
42.35,-71.0848,3
42.3497,-71.0706,8
42.3476,-71.0839,1
42.3627,-71.0689,5
42.3496,-71.0769,9
42.3497,-71.0758,3
42.3543,-71.0719,8
42.3584,-71.053,4
42.3486,-71.0728,1
42.3539,-71.0624,3
42.3551,-71.1318,1
42.3654,-71.0215,10
42.3588,-71.0631,1
42.3487,-71.0663,3
42.3577,-71.0603,22
42.3499,-71.08,3
42.3522,-71.0489,1
42.3602,-71.0508,1
42.3521,-71.0554,22
42.336,-71.1,6
42.3532,-71.0617,1
42.3484,-71.0852,1
42.3464,-71.0936,4
42.338,-71.1059,1
42.3674,-71.0531,13
42.3442,-71.0334,1
42.3521,-71.0552,4
42.3518,-71.0506,1
42.3474,-71.0944,4
42.36,-71.0601,11
42.35,-71.0934,3
42.3462,-71.0795,1
42.3493,-71.0725,3
42.3585,-71.0629,9
42.3592,-71.0527,4
42.3486,-71.0965,13
42.3459,-71.0858,7
42.3425,-71.0853,2
42.3005,-71.1131,1
42.3468,-71.0744,2
42.3468,-71.0817,4
42.3417,-71.0863,114
42.3467,-71.0799,16
42.3481,-71.073,6
42.3528,-71.0681,1
42.3586,-71.0528,5
42.3499,-71.0567,48
42.36,-71.0595,3
42.3013,-71.115,1
42.344,-71.0349,1
42.3657,-71.0176,5
42.3377,-71.1067,1
42.3355,-71.0433,10
42.3423,-71.088,3
42.3644,-71.062,2
42.3468,-71.0989,174
42.3476,-71.0784,1
42.3476,-71.0871,1
42.3438,-71.0736,1
42.3493,-71.0455,1
42.3639,-71.0634,12
42.3518,-71.0707,26
42.3479,-71.0822,1
42.3479,-71.0368,7
42.3471,-71.097,9
42.3487,-71.0639,65
42.2997,-71.1149,1
42.3571,-71.0591,1
42.3493,-71.1632,1
42.3542,-71.139,2
42.3405,-71.1,1
42.3521,-71.0706,5
42.3548,-71.0511,3
42.3196,-71.0489,7
42.3466,-71.0307,1
42.3501,-71.0399,1
42.3479,-71.0788,31
42.3649,-71.0626,66
42.3478,-71.0727,5
42.3447,-71.0304,1
42.3643,-71.0613,1
42.3584,-71.0535,5
42.3419,-71.0558,3
42.3566,-71.0561,1
42.3485,-71.0777,72
42.3302,-71.0541,1
42.3529,-71.0649,4
42.3516,-71.0729,5
42.3647,-71.0607,1
42.3551,-71.0556,1
42.3459,-71.0792,1
42.3504,-71.0829,10
42.3652,-71.0609,13
42.3516,-71.0562,75
42.3441,-71.0816,1
42.3514,-71.0702,117
42.3356,-71.1006,5
42.344,-71.0336,3
42.3458,-71.0695,1
42.3454,-71.0699,30
42.3522,-71.0809,2
42.3403,-71.0533,2
42.3582,-71.0625,3
42.3621,-71.0709,2
42.3498,-71.1038,25
42.3496,-71.0653,20
42.3536,-71.1356,1
42.3506,-71.0618,9
42.3655,-71.0528,2
42.3463,-71.0851,43
42.3302,-71.0553,1
42.3596,-71.0508,29
42.344,-71.1021,8
42.346,-71.0805,1
42.3515,-71.1192,1
42.3562,-71.055,5
42.3649,-71.06,1
42.3455,-71.0801,1
42.3439,-71.0871,1
42.3514,-71.0757,31
42.3574,-71.0629,11
42.3452,-71.0863,1
42.3415,-71.0828,10
42.3661,-71.0216,5
42.3538,-71.0606,2
42.347,-71.0889,41
42.3749,-71.0543,3
42.3423,-71.1036,4
42.3294,-71.057,1
42.3186,-71.0445,2
42.3419,-71.0687,1
42.3599,-71.0663,5
42.3532,-71.1321,96
42.3415,-71.0762,16
42.3492,-71.1561,2
42.3477,-71.0728,2
42.3356,-71.0358,42
42.3522,-71.0698,8
42.3205,-71.0482,13
42.3594,-71.0659,4
42.3424,-71.0852,2
42.3503,-71.0713,2
42.273,-71.0673,2
42.3524,-71.1373,1
42.301,-71.1148,5
42.3438,-71.0976,2
42.3491,-71.0846,12
42.3519,-71.0707,23
42.3548,-71.0548,2
42.3521,-71.0569,4
42.3465,-71.095,6
42.2683,-71.0939,2
42.3491,-71.04,1
42.3432,-71.0901,19
42.3589,-71.0552,16
42.3505,-71.0824,11
42.3588,-71.0583,25
42.3571,-71.0554,1
42.3456,-71.0816,85
42.35,-71.0796,3
42.3439,-71.0887,3
42.3535,-71.1362,7
42.3501,-71.0692,4
42.3416,-71.0763,6
42.3399,-71.0898,8
42.3506,-71.1116,2
42.3457,-71.0412,1
42.3449,-71.096,5
42.3578,-71.0546,3
42.3571,-71.0531,7
42.3441,-71.0328,1
42.3517,-71.0645,11
42.3645,-71.051,9
42.3513,-71.0561,194
42.3513,-71.1311,1
42.3484,-71.082,1
42.3441,-71.0283,6
42.3606,-71.0535,125
42.3491,-71.094,2
42.3624,-71.0686,30
42.3443,-71.1034,1
42.35,-71.0752,3
42.3616,-71.057,1
42.3496,-71.1643,6
42.3513,-71.1177,9
42.3494,-71.1024,4
42.3629,-71.0686,1
42.3592,-71.051,5
42.3488,-71.0411,20
42.357,-71.0539,5
42.3503,-71.0418,15
42.3156,-71.0338,4
42.3668,-71.0179,1
42.3574,-71.058,3
42.3362,-71.099,6
42.3538,-71.1308,1
42.3505,-71.06,1
42.3641,-71.0211,1
42.3505,-71.0696,13
42.35,-71.0836,1
42.3521,-71.081,1
42.3486,-71.0394,26
42.3489,-71.0885,74
42.3492,-71.0782,5
42.3607,-71.0706,32
42.3512,-71.0741,6
42.361,-71.0597,1
42.3406,-71.0778,14
42.3536,-71.0766,6
42.3529,-71.1183,1
42.3396,-71.0728,1
42.3171,-71.0404,4
42.2858,-71.064,6
42.3607,-71.0637,1
42.3459,-71.0819,9
42.3655,-71.0213,10
42.3454,-71.0408,2
42.3491,-71.0951,19
42.3604,-71.0685,1
42.3505,-71.0589,2
42.3512,-71.104,1
42.3513,-71.1698,2
42.363,-71.067,2
42.3606,-71.0566,25
42.3535,-71.0481,3
42.3361,-71.0767,5
42.3355,-71.0365,1227
42.3577,-71.0556,1
42.3462,-71.0907,4
42.3507,-71.0611,3
42.3628,-71.0195,11
42.3424,-71.0817,3
42.3639,-71.0546,40
42.3497,-71.0749,7
42.3442,-71.0339,1
42.3363,-71.0468,20
42.3521,-71.0586,8
42.3538,-71.0475,3
42.3505,-71.0575,2
42.3445,-71.0397,1
42.3377,-71.0997,2
42.3585,-71.0528,3
42.3501,-71.0839,6
42.3418,-71.0753,1
42.3571,-71.0579,2
42.2673,-71.094,1
42.3648,-71.0532,3
42.351,-71.0753,2
42.3589,-71.0583,21
42.3661,-71.0189,1
42.3511,-71.1168,25
42.3532,-71.0595,2
42.3642,-71.1182,1
42.3521,-71.0688,11
42.3508,-71.0741,8
42.3454,-71.0433,1
42.3492,-71.0835,3
42.3499,-71.0954,1
42.3482,-71.0411,1
42.3491,-71.1634,10
42.3527,-71.0637,1
42.3627,-71.056,488
42.3366,-71.11,1
42.349,-71.0712,1
42.3542,-71.0768,2
42.35,-71.0649,11
42.3526,-71.1183,1
42.3671,-71.0233,10
42.3458,-71.0799,1
42.3518,-71.0754,2
42.365,-71.0608,5
42.3476,-71.1027,1
42.3489,-71.0675,1
42.3581,-71.0604,168
42.3588,-71.0566,31
42.354,-71.0526,4
42.3181,-71.0428,1
42.3601,-71.0502,2
42.351,-71.0646,54
42.3409,-71.0785,3
42.3603,-71.0708,55
42.3505,-71.0467,1
42.3482,-71.0977,15
42.3459,-71.0808,6
42.3595,-71.0522,17
42.3664,-71.0526,4
42.3405,-71.0916,1
42.2682,-71.0936,1
42.3449,-71.0438,1
42.3503,-71.0694,13
42.357,-71.0573,2
42.2942,-71.062,1
42.3568,-71.0708,1
42.3479,-71.0779,3
42.3502,-71.0674,4
42.3506,-71.0564,122
42.3663,-71.0687,2
42.3464,-71.091,7
42.3607,-71.065,1
42.349,-71.1611,4
42.3612,-71.0625,11
42.3498,-71.05,5
42.335,-71.1025,21
42.3669,-71.023,27
42.3699,-71.0215,2
42.3578,-71.0708,2
42.3447,-71.0779,1
42.3356,-71.0437,2
42.3508,-71.0864,3
42.3505,-71.0878,3
42.2931,-71.0622,1
42.3474,-71.1019,2
42.3476,-71.1016,1
42.3614,-71.0667,13
42.343,-71.0948,3
42.3404,-71.1059,2
42.3647,-71.1204,667
42.3506,-71.1131,3
42.3452,-71.0884,1
42.358,-71.0508,1
42.3508,-71.0746,15
42.3587,-71.0562,11
42.3412,-71.0767,26
42.3504,-71.0724,10
42.3431,-71.0948,6
42.3491,-71.0916,4
42.3555,-71.0631,60
42.3367,-71.0474,23
42.3459,-71.0985,4
42.3349,-71.1021,1
42.3585,-71.0563,18
42.3483,-71.0833,58
42.3545,-71.0515,5
42.3512,-71.0441,48
42.3516,-71.0452,2
42.339,-71.0732,2
42.3462,-71.1037,2
42.3521,-71.121,1
42.344,-71.0342,1
42.3475,-71.0924,3
42.3591,-71.0605,4
42.3656,-71.0208,1
42.3588,-71.0544,13
42.3605,-71.0575,3
42.3528,-71.0562,5
42.3491,-71.0397,12
42.3688,-71.0265,1
42.3515,-71.0761,1
42.3545,-71.131,1
42.3423,-71.089,1
42.3609,-71.0713,2
42.3473,-71.0802,21
42.3486,-71.0634,1
42.3507,-71.0668,19
42.3441,-71.0319,8
42.3508,-71.055,2
42.3459,-71.0953,2
42.3645,-71.1205,12
42.3518,-71.0748,10
42.3481,-71.0823,2
42.3446,-71.0877,1
42.3438,-71.0776,3
42.3549,-71.0517,7
42.3651,-71.0197,1
42.3673,-71.053,9
42.3357,-71.1504,1
42.3416,-71.0758,5
42.3485,-71.1059,1
42.3629,-71.0563,190
42.3608,-71.0531,2
42.3605,-71.0533,68
42.358,-71.0512,9
42.3206,-71.0483,2
42.3471,-71.0973,7
42.3467,-71.082,3
42.3682,-71.0568,13
42.3476,-71.0908,1
42.3452,-71.0811,5
42.3519,-71.0679,5
42.3501,-71.07,21
42.3496,-71.0747,4
42.3543,-71.1359,2
42.3516,-71.0782,19
42.3534,-71.0608,9
42.3477,-71.0683,4
42.3599,-71.0501,5
42.3543,-71.0771,3
42.3407,-71.0902,1
42.3474,-71.0915,4
42.3356,-71.036,59
42.3529,-71.0522,1
42.3495,-71.0717,3
42.3489,-71.0938,5
42.3573,-71.0568,1
42.3511,-71.1692,1
42.3437,-71.0736,2
42.3572,-71.0596,3
42.3632,-71.0551,185
42.3467,-71.0893,6
42.3292,-71.0572,12
42.3616,-71.0524,7
42.3582,-71.0541,11
42.3636,-71.0592,3
42.3517,-71.0702,38
42.354,-71.1334,4
42.3307,-71.0547,2
42.3527,-71.0524,7
42.3444,-71.0897,1
42.3432,-71.0729,9
42.341,-71.089,2
42.3432,-71.0666,6
42.3539,-71.075,4
42.3559,-71.0517,14
42.3528,-71.1357,2
42.349,-71.0773,28
42.3578,-71.0704,57
42.3441,-71.0831,2
42.3476,-71.088,31
42.3286,-71.063,9
42.358,-71.0533,37
42.3661,-71.0171,159
42.3582,-71.0706,23
42.351,-71.0897,23
42.3592,-71.0706,6
42.3602,-71.0531,5
42.3508,-71.0686,5
42.3579,-71.0495,1
42.3358,-71.1079,10
42.3421,-71.0765,1
42.3649,-71.0532,26
42.3498,-71.0762,9
42.3508,-71.0757,7
42.3501,-71.0749,14
42.3547,-71.052,3
42.3632,-71.0695,1
42.3605,-71.0721,1
42.3427,-71.0998,1
42.3495,-71.1533,1
42.3588,-71.06,11
42.3683,-71.0568,3
42.3436,-71.0801,1
42.3451,-71.0827,6
42.3649,-71.0175,1
42.3589,-71.0507,25
42.3522,-71.071,11
42.3576,-71.0585,6
42.3364,-71.1489,12
42.3476,-71.0929,1
42.3607,-71.057,22
42.3562,-71.0507,100
42.3591,-71.0521,8
42.3463,-71.0953,19
42.3652,-71.019,1
42.3655,-71.0616,86
42.3545,-71.0521,16
42.3443,-71.0312,3
42.349,-71.0781,23
42.3501,-71.1069,2
42.3501,-71.0797,6
42.3417,-71.0768,1
42.3486,-71.0855,1
42.3454,-71.0324,7
42.3511,-71.0635,30
42.3497,-71.0702,3
42.3641,-71.0539,10
42.3491,-71.0765,4
42.3529,-71.1182,9
42.3532,-71.1209,8
42.3494,-71.0827,2
42.3531,-71.1325,97
42.3596,-71.0675,8
42.3484,-71.1063,1
42.3569,-71.0507,29
42.351,-71.0711,1
42.2843,-71.0648,1
42.3492,-71.1522,1
42.358,-71.055,2
42.3544,-71.1388,3
42.3597,-71.0709,4
42.3385,-71.0733,1
42.3648,-71.0612,13
42.3563,-71.0624,45
42.354,-71.0535,7
42.3486,-71.1313,2
42.346,-71.052,1
42.3447,-71.0331,3
42.3509,-71.064,10
42.3411,-71.1051,1
42.3601,-71.0636,1
42.3463,-71.0771,1
42.3462,-71.0869,2
42.3367,-71.1504,1
42.3517,-71.0798,3
42.351,-71.0588,2
42.3488,-71.0397,6
42.3495,-71.0951,2
42.3464,-71.1048,6
42.3609,-71.063,4
42.3465,-71.1039,1
42.3499,-71.0434,1
42.3618,-71.0688,20
42.3506,-71.043,720
42.3441,-71.0334,3
42.3638,-71.0183,1
42.3659,-71.0528,24
42.3539,-71.0618,3
42.3381,-71.1081,5
42.3493,-71.0832,4
42.3455,-71.0803,1
42.3503,-71.0828,1
42.3512,-71.0777,4
42.3601,-71.0567,17
42.3436,-71.0861,14
42.344,-71.029,1
42.3441,-71.1014,15
42.3428,-71.0993,9
42.3435,-71.0996,1
42.3321,-71.0561,1
42.3513,-71.1168,3
42.3479,-71.1002,2
42.3493,-71.0734,7
42.3515,-71.0867,3
42.3362,-71.1508,10
42.3515,-71.1195,6
42.3446,-71.0318,2
42.3519,-71.0719,5
42.3521,-71.0697,5
42.3451,-71.1004,1
42.3387,-71.0731,1
42.3565,-71.0589,4
42.3511,-71.0671,50
42.3446,-71.0766,5
42.3486,-71.0752,5
42.3479,-71.0807,9
42.3667,-71.0515,6
42.3411,-71.0872,5
42.3442,-71.0333,1
42.364,-71.1194,5
42.3487,-71.0822,34
42.3543,-71.0545,1
42.3536,-71.0583,2
42.3499,-71.1062,7
42.3574,-71.0606,6
42.3612,-71.0528,13
42.3657,-71.0671,4
42.3475,-71.0926,4
42.3491,-71.0497,1
42.3664,-71.0173,44
42.3657,-71.0169,1
42.3614,-71.0576,37
42.3414,-71.0874,2
42.3487,-71.0775,306
42.3526,-71.0678,27
42.3635,-71.0645,22
42.3627,-71.0177,18
42.3666,-71.0514,24
42.3401,-71.0526,2
42.3509,-71.0592,2
42.3463,-71.0431,1
42.3582,-71.0611,1
42.3513,-71.061,1
42.3612,-71.0651,58
42.3623,-71.0645,1
42.3516,-71.0755,19
42.3494,-71.0749,2
42.3568,-71.0581,1
42.3461,-71.0755,57
42.3599,-71.0517,1
42.349,-71.1605,3
42.3627,-71.0202,1
42.3544,-71.0536,4
42.3437,-71.0319,1
42.3579,-71.0698,2
42.3512,-71.0551,3
42.3511,-71.1173,4
42.3508,-71.0688,3
42.3585,-71.0523,13
42.3489,-71.0655,4
42.3515,-71.0585,1
42.3516,-71.0643,2
42.3448,-71.1036,1
42.3603,-71.0678,5
42.3397,-71.0901,5
42.3498,-71.0894,1
42.3556,-71.051,9
42.3345,-71.1039,2
42.3457,-71.0513,1
42.3516,-71.056,197
42.3478,-71.0849,6
42.3676,-71.1196,1
42.358,-71.0692,1
42.3348,-71.106,1
42.3616,-71.0703,85
42.3552,-71.056,1
42.3559,-71.0597,5
42.3525,-71.0668,28
42.3593,-71.0628,3
42.3477,-71.038,3
42.3678,-71.0191,2
42.3361,-71.0775,1
42.3486,-71.0643,3
42.3582,-71.063,1
42.3561,-71.0539,5
42.3465,-71.0348,8
42.3559,-71.0522,1
42.3667,-71.0518,1
42.3552,-71.0636,5
42.3444,-71.0805,1
42.3502,-71.0668,2
42.3537,-71.0575,2
42.3426,-71.0915,2
42.3519,-71.0568,2
42.3493,-71.0657,1
42.3588,-71.0541,2
42.3482,-71.0798,7
42.3488,-71.0794,6
42.3477,-71.0924,1
42.3502,-71.0851,2
42.345,-71.0965,100
42.3659,-71.0529,45
42.3469,-71.0805,28
42.3504,-71.1654,2
42.3494,-71.0795,71
42.3566,-71.0573,5
42.3621,-71.0679,2
42.3536,-71.0618,9
42.3454,-71.1008,2
42.3647,-71.0683,11
42.3377,-71.0494,7
42.3641,-71.0687,6
42.3489,-71.0741,32
42.3683,-71.0186,1
42.3502,-71.092,1
42.3583,-71.0595,4
42.3538,-71.0623,8
42.3525,-71.135,1
42.3374,-71.0485,24
42.3515,-71.0875,3
42.35,-71.0775,202
42.3499,-71.0749,12
42.3536,-71.0619,2
42.3631,-71.0696,1
42.3635,-71.0164,2
42.3533,-71.0772,3
42.3595,-71.0652,2
42.3499,-71.0793,10
42.3609,-71.0692,1
42.345,-71.0857,1
42.3505,-71.1094,11
42.3496,-71.1026,2
42.3531,-71.1328,96
42.3637,-71.0601,1
42.3574,-71.0585,20
42.353,-71.1367,1
42.2833,-71.065,2
42.3693,-71.0236,2
42.3494,-71.1019,1
42.2989,-71.0605,21
42.356,-71.0734,1
42.3474,-71.0806,17
42.3362,-71.1497,5
42.3437,-71.0872,5
42.3449,-71.0763,7
42.3514,-71.0431,1
42.35,-71.0965,3
42.3551,-71.0529,4
42.3623,-71.0642,3
42.3645,-71.0198,2
42.3486,-71.0419,1
42.3656,-71.022,93
42.3445,-71.0803,6
42.342,-71.0974,1
42.3584,-71.0579,6
42.3395,-71.1066,3
42.3577,-71.0558,1
42.3534,-71.062,2
42.3506,-71.1665,3
42.3569,-71.051,10
42.347,-71.1032,9
42.3466,-71.0349,13
42.2859,-71.0639,2
42.3655,-71.0631,1
42.3478,-71.0764,175
42.3411,-71.0545,4
42.3426,-71.0979,3
42.3542,-71.0654,1
42.3472,-71.0432,3
42.3378,-71.1051,5
42.3663,-71.0223,2
42.3656,-71.0222,161
42.3432,-71.0789,1
42.3356,-71.1072,26
42.3521,-71.1332,1
