latitude,longitude,count
42.3498,-71.1306,4
42.3194,-71.0469,1
42.3367,-71.0477,12
42.3445,-71.0362,6
42.3663,-71.0224,4
42.3526,-71.0422,1
42.3543,-71.048,1
42.3386,-71.0926,4
42.3558,-71.0714,30
42.3494,-71.095,9
42.3692,-71.0197,9
42.3597,-71.0552,2
42.3463,-71.0954,10
42.349,-71.0397,6
42.3535,-71.1314,2
42.3371,-71.0981,1
42.3593,-71.0677,2
42.3597,-71.066,1
42.3506,-71.0702,18
42.3504,-71.0905,1
42.3434,-71.0912,1
42.3294,-71.0526,1
42.3488,-71.0382,13
42.3661,-71.061,1
42.3689,-71.0248,1
42.3479,-71.076,98
42.3492,-71.0879,1
42.3636,-71.0599,1
42.3697,-71.0206,5
42.3494,-71.0463,2
42.3558,-71.0518,13
42.3442,-71.0335,1
42.3519,-71.074,1
42.3552,-71.0741,2
42.3512,-71.0739,8
42.2898,-71.0632,1
42.3656,-71.0181,5
42.3461,-71.0795,1
42.3485,-71.0465,2
42.3553,-71.0622,3
42.3532,-71.0725,1
42.2872,-71.0639,1
42.3533,-71.0645,27
42.3465,-71.0814,27
42.355,-71.053,3
42.3515,-71.0804,12
42.3654,-71.0605,1
42.3511,-71.0572,2
42.3511,-71.0433,1
42.3589,-71.0696,1
42.3527,-71.0759,4
42.3521,-71.0536,2
42.343,-71.0669,1
42.3482,-71.0396,272
42.3507,-71.0655,12
42.3592,-71.0595,27
42.3565,-71.0527,31
42.3288,-71.0569,1
42.3456,-71.0975,3
42.3539,-71.058,12
42.3458,-71.0894,1
42.3682,-71.1237,2
42.3458,-71.0412,1
42.3301,-71.0586,2
42.3357,-71.0428,1
42.35,-71.0804,2
42.3657,-71.0211,2
42.3543,-71.0565,3
42.3521,-71.057,8
42.3364,-71.1511,1
42.3492,-71.0797,13
42.349,-71.0967,51
42.3365,-71.0772,2
42.3518,-71.0783,3
42.3633,-71.0175,2
42.3499,-71.104,10
42.3585,-71.0652,1
42.3509,-71.086,4
42.3496,-71.0436,1
42.3588,-71.0718,3
42.3522,-71.063,10
42.3575,-71.0518,18
42.365,-71.025,2
42.3553,-71.0619,1
42.3644,-71.0684,8
42.3495,-71.0867,2
42.3612,-71.0672,35
42.3593,-71.068,6
42.3672,-71.0236,4
42.3595,-71.0596,37
42.3438,-71.0833,1
42.3576,-71.0601,23
42.3513,-71.0725,5
42.3537,-71.0545,1
42.3531,-71.0763,1
42.3483,-71.0724,7
42.3364,-71.0768,42
42.3491,-71.0682,1
42.3532,-71.1182,3
42.3353,-71.0458,4
42.3458,-71.0818,19
42.353,-71.0458,9
42.3438,-71.088,1
42.3496,-71.0765,56
42.3459,-71.0856,5
42.3489,-71.0676,2
42.3647,-71.0686,2
42.3478,-71.0447,5
42.361,-71.0681,2
42.3553,-71.0599,1
42.362,-71.0702,5
42.3505,-71.0686,28
42.343,-71.0825,3
42.3551,-71.0595,1
42.357,-71.0564,5
42.3597,-71.0555,4
42.3541,-71.0619,5
42.3748,-71.0527,7
42.3518,-71.0733,20
42.3481,-71.0367,26
42.3516,-71.0799,1
42.3539,-71.0777,3
42.3544,-71.0592,10
42.3437,-71.0882,8
42.349,-71.0815,73
42.3607,-71.0555,4
42.3489,-71.0716,6
42.3384,-71.1074,1
42.3598,-71.0512,14
42.3465,-71.0875,6
42.3488,-71.0401,2
42.3466,-71.0838,5
42.3623,-71.1181,1
42.3582,-71.0552,3
42.3557,-71.055,3
42.3551,-71.0724,15
42.357,-71.0616,20
42.3511,-71.063,21
42.3403,-71.0716,1
42.3364,-71.0473,1
42.3512,-71.0553,2
42.3376,-71.1075,4
42.3515,-71.1199,3
42.3513,-71.0853,3
42.3383,-71.1062,31
42.3497,-71.093,1
42.3518,-71.0623,2
42.2704,-71.0933,1
42.3539,-71.0545,2
42.3413,-71.0891,3
42.3541,-71.0636,2
42.3645,-71.0202,2
42.346,-71.0937,4
42.347,-71.0755,1
42.3641,-71.0615,15
42.364,-71.0187,6
42.347,-71.0411,2
42.3462,-71.0757,1
42.3642,-71.0224,1
42.3542,-71.0617,2
42.352,-71.0767,1
42.353,-71.06,1
42.3596,-71.0593,4
42.3487,-71.0708,1
42.3624,-71.0205,6
42.3516,-71.0504,7
42.3552,-71.0584,2
42.3611,-71.0566,1
42.3521,-71.0689,11
42.3506,-71.0814,1
42.37,-71.0213,3
42.351,-71.0689,7
42.3387,-71.0927,13
42.3405,-71.0781,19
42.3486,-71.0805,6
42.3562,-71.0535,45
42.3576,-71.0673,1
42.357,-71.0657,14
42.3675,-71.0578,16
42.336,-71.1105,1
42.3489,-71.0817,189
42.3522,-71.0849,2
42.353,-71.078,3
42.3479,-71.1034,1
42.3617,-71.0187,3
42.3481,-71.0729,1
42.3463,-71.1055,2
42.3491,-71.0955,8
42.3528,-71.0458,5
42.3494,-71.0432,4
42.3415,-71.0477,1
42.346,-71.1036,1
42.341,-71.0912,2
42.3587,-71.0551,4
42.3494,-71.0664,1
42.3633,-71.0654,1
42.3495,-71.0834,3
42.3684,-71.0233,2
42.3362,-71.1075,4
42.359,-71.0612,2
42.3473,-71.0972,6
42.3578,-71.0615,7
42.3478,-71.0762,321
42.34,-71.08,1
42.3567,-71.0552,7
42.3778,-71.0496,1
42.3445,-71.0393,1
42.3372,-71.1524,1
42.3523,-71.0625,23
42.3664,-71.0171,122
42.3607,-71.0525,11
42.3493,-71.043,1
42.3492,-71.0951,7
42.3351,-71.1022,7
42.3441,-71.0271,3
42.3406,-71.0887,8
42.345,-71.0962,61
42.2785,-71.0664,1
42.3519,-71.0768,1
42.3481,-71.04,68
42.334,-71.1051,31
42.3491,-71.1299,1
42.3512,-71.0757,1
42.3617,-71.0191,1
42.3476,-71.0839,1
42.3627,-71.0689,17
42.3487,-71.0974,14
42.3496,-71.0769,4
42.3497,-71.0758,12
42.3536,-71.0621,12
42.3584,-71.053,3
42.3539,-71.0624,1
42.3404,-71.0916,1
42.3427,-71.0806,2
42.3458,-71.079,2
42.3508,-71.0779,19
42.3588,-71.0631,1
42.3487,-71.0663,2
42.3577,-71.0603,26
42.3602,-71.0508,1
42.2933,-71.0622,1
42.336,-71.1,2
42.3532,-71.0617,2
42.3459,-71.086,2
42.3464,-71.0936,6
42.338,-71.1059,12
42.3674,-71.0531,5
42.3442,-71.0334,2
42.3521,-71.0552,4
42.3381,-71.0735,1
42.3383,-71.1037,1
42.3504,-71.0595,1
42.3419,-71.0559,1
42.36,-71.0601,5
42.3645,-71.0699,2
42.3627,-71.0207,2
42.3493,-71.0725,5
42.3585,-71.0629,3
42.3592,-71.0527,5
42.3486,-71.0965,7
42.3459,-71.0858,2
42.3596,-71.0691,3
42.3368,-71.1489,1
42.3468,-71.0817,3
42.341,-71.0769,1
42.3417,-71.0863,47
42.3467,-71.0799,9
42.3499,-71.0567,31
42.36,-71.0595,3
42.3657,-71.0205,1
42.3657,-71.0176,5
42.3377,-71.1067,1
42.3355,-71.0433,6
42.3423,-71.088,1
42.3645,-71.0536,6
42.3639,-71.0671,1
42.3616,-71.0176,1
42.3468,-71.0989,106
42.339,-71.0928,4
42.3476,-71.0871,1
42.3493,-71.0455,1
42.3639,-71.0634,8
42.345,-71.0343,1
42.3518,-71.0707,28
42.3479,-71.0822,4
42.3479,-71.0993,1
42.3471,-71.097,3
42.3487,-71.0639,78
42.3502,-71.0709,2
42.3517,-71.0642,2
42.3542,-71.139,1
42.3521,-71.0706,6
42.3548,-71.0511,4
42.3196,-71.0489,134
42.3586,-71.0698,2
42.3501,-71.0399,1
42.3535,-71.077,1
42.3649,-71.0626,10
42.3297,-71.0581,4
42.344,-71.1011,1
42.3584,-71.0535,3
42.3419,-71.0558,1
42.3485,-71.0777,50
42.352,-71.0811,1
42.3529,-71.0649,3
42.3516,-71.0729,8
42.3551,-71.0556,11
42.3459,-71.0792,2
42.3467,-71.074,2
42.3504,-71.0829,11
42.3485,-71.0956,4
42.3507,-71.0706,1
42.349,-71.0599,1
42.3516,-71.1187,35
42.3518,-71.0525,1
42.3514,-71.0702,119
42.3356,-71.0381,13
42.344,-71.0336,5
42.3458,-71.0695,1
42.3454,-71.0699,33
42.3505,-71.1122,1
42.3403,-71.0533,1
42.3582,-71.0625,1
42.3537,-71.1208,1
42.3498,-71.1038,10
42.3427,-71.0841,2
42.3496,-71.0653,14
42.3457,-71.084,4
42.3493,-71.075,17
42.3468,-71.0512,6
42.3655,-71.0528,2
42.3463,-71.0851,50
42.3596,-71.0508,25
42.344,-71.1021,3
42.346,-71.0805,2
42.3461,-71.0431,1
42.3628,-71.0651,1
42.3447,-71.0708,3
42.3639,-71.12,1
42.3574,-71.0629,15
42.3452,-71.0863,1
42.3415,-71.0828,6
42.3661,-71.0216,5
42.3538,-71.0606,3
42.347,-71.0889,25
42.3749,-71.0543,2
42.3423,-71.1036,6
42.3584,-71.0551,3
42.3419,-71.0687,1
42.3576,-71.0505,1
42.3532,-71.1321,42
42.3415,-71.0762,24
42.3694,-71.0181,8
42.3477,-71.0728,2
42.3356,-71.0358,20
42.3522,-71.0698,7
42.3205,-71.0482,17
42.3594,-71.0659,1
42.3424,-71.0852,3
42.3503,-71.0713,1
42.3516,-71.0892,1
42.3514,-71.0592,2
42.3519,-71.0707,22
42.3505,-71.0792,6
42.3521,-71.0569,3
42.3465,-71.095,2
42.2683,-71.0939,1
42.3432,-71.0901,6
42.2997,-71.0604,1
42.3589,-71.0552,21
42.3505,-71.0824,12
42.3588,-71.0583,27
42.3571,-71.0554,3
42.3647,-71.025,1
42.3456,-71.0816,68
42.3558,-71.0692,3
42.3541,-71.0684,3
42.3439,-71.0887,1
42.3535,-71.1362,3
42.3501,-71.0692,2
42.3416,-71.0763,6
42.3399,-71.0898,8
42.3377,-71.1071,4
42.3423,-71.096,1
42.3449,-71.096,6
42.3571,-71.0531,6
42.3475,-71.0633,1
42.3517,-71.0645,1
42.3645,-71.051,13
42.3513,-71.0561,482
42.3484,-71.082,2
42.3441,-71.0283,1
42.3606,-71.0535,24
42.3491,-71.1565,1
42.3624,-71.0686,41
42.3443,-71.1034,5
42.35,-71.0752,4
42.3504,-71.0423,12
42.3616,-71.057,2
42.3496,-71.1643,1
42.3513,-71.1177,6
42.3629,-71.0686,3
42.3592,-71.051,4
42.3541,-71.0538,5
42.357,-71.0539,12
42.3503,-71.0418,9
42.351,-71.0589,4
42.3297,-71.061,1
42.3362,-71.099,5
42.355,-71.0568,3
42.3515,-71.0845,1
42.3505,-71.0696,12
42.3606,-71.0669,1
42.3521,-71.081,1
42.3486,-71.0394,9
42.3489,-71.0885,44
42.3369,-71.1023,3
42.3607,-71.0706,16
42.3512,-71.0741,6
42.3406,-71.0778,24
42.3536,-71.0766,2
42.3529,-71.1183,2
42.3609,-71.0611,9
42.3422,-71.0998,2
42.3171,-71.0404,1
42.3638,-71.0197,2
42.2858,-71.064,1
42.3492,-71.0448,1
42.3607,-71.0637,2
42.3459,-71.0819,7
42.3655,-71.0213,11
42.3454,-71.0408,1
42.3491,-71.0951,8
42.3481,-71.046,2
42.3606,-71.0566,8
42.3535,-71.0481,3
42.3361,-71.0767,3
42.3355,-71.0365,719
42.3577,-71.0556,1
42.3507,-71.0611,7
42.3628,-71.0195,39
42.3424,-71.0817,2
42.3639,-71.0546,6
42.3497,-71.0749,24
42.3442,-71.0339,17
42.3363,-71.0468,21
42.3521,-71.0586,2
42.3538,-71.0475,3
42.3505,-71.0575,5
42.3474,-71.0975,1
42.337,-71.1077,1
42.3481,-71.088,36
42.3377,-71.0997,7
42.3585,-71.0528,2
42.3501,-71.0839,1
42.3555,-71.0748,1
42.3571,-71.0579,3
42.2673,-71.094,2
42.3688,-71.0234,1
42.3648,-71.0532,2
42.351,-71.0753,4
42.3454,-71.1006,21
42.3661,-71.0189,2
42.356,-71.0529,139
42.3589,-71.0544,8
42.3521,-71.0688,18
42.3508,-71.0741,9
42.3454,-71.0433,1
42.3492,-71.0835,1
42.3389,-71.0988,1
42.3482,-71.0411,1
42.3491,-71.1634,2
42.3446,-71.0821,1
42.3627,-71.056,147
42.3446,-71.028,2
42.3696,-71.0193,7
42.3542,-71.0768,2
42.3509,-71.0646,7
42.3526,-71.0558,23
42.3671,-71.0233,17
42.3458,-71.0799,1
42.3627,-71.0697,2
42.3569,-71.0705,4
42.3476,-71.0402,1
42.358,-71.0553,5
42.3462,-71.078,1
42.3581,-71.0604,210
42.3588,-71.0566,95
42.354,-71.0526,14
42.3445,-71.0802,1
42.3401,-71.0902,2
42.366,-71.0225,12
42.3578,-71.0577,4
42.3603,-71.0708,46
42.3529,-71.0534,2
42.3482,-71.0977,2
42.3519,-71.048,3
42.3459,-71.0808,4
42.3595,-71.0522,10
42.3664,-71.0526,2
42.2682,-71.0936,1
42.3445,-71.0327,1
42.3548,-71.0552,1
42.3503,-71.0694,4
42.3636,-71.1244,2
42.3485,-71.0701,1
42.3639,-71.1199,1
42.3479,-71.0779,3
42.3506,-71.0564,92
42.3491,-71.0572,1
42.3405,-71.0413,4
42.3486,-71.0932,2
42.3464,-71.091,2
42.3522,-71.0683,1
42.349,-71.0986,3
42.3609,-71.0622,7
42.3498,-71.05,2
42.3365,-71.1079,2
42.335,-71.1025,8
42.3391,-71.1056,1
42.2882,-71.0635,1
42.3699,-71.0215,5
42.3452,-71.0522,1
42.3508,-71.0864,1
42.3505,-71.0878,3
42.3556,-71.0622,1
42.3474,-71.1019,3
42.353,-71.0818,1
42.3368,-71.1078,1
42.3476,-71.1016,1
42.3614,-71.0667,16
42.343,-71.0948,5
42.3698,-71.0203,2
42.3404,-71.1059,2
42.3647,-71.1204,685
42.3506,-71.0506,4
42.3002,-71.1146,1
42.3466,-71.0789,1
42.358,-71.0508,1
42.3508,-71.0746,67
42.3587,-71.0562,57
42.3412,-71.0767,22
42.3504,-71.0724,9
42.3431,-71.0948,9
42.3491,-71.0916,3
42.3639,-71.0188,1
42.3367,-71.0474,5
42.3548,-71.0561,7
42.3459,-71.0985,4
42.3585,-71.0563,45
42.3365,-71.1082,1
42.351,-71.0655,101
42.3598,-71.0536,8
42.3545,-71.0515,4
42.3512,-71.0441,20
42.3372,-71.1059,1
42.3516,-71.0452,1
42.339,-71.0732,1
42.3462,-71.1037,2
42.3521,-71.0585,4
42.3196,-71.0485,1
42.344,-71.0967,1
42.3555,-71.0729,2
42.3591,-71.0605,1
42.3588,-71.0544,11
42.3394,-71.0517,8
42.3491,-71.0397,9
42.3455,-71.1019,3
42.3461,-71.1051,1
42.3515,-71.0761,4
42.3545,-71.131,6
42.3581,-71.0628,4
42.3609,-71.0713,3
42.3544,-71.0559,1
42.3473,-71.0802,30
42.335,-71.1089,1
42.3507,-71.1293,1
42.3441,-71.0319,11
42.3652,-71.0206,2
42.36,-71.0705,1
42.3392,-71.0511,1
42.3645,-71.1205,10
42.3518,-71.0748,2
42.3481,-71.0823,8
42.3438,-71.0776,5
42.3547,-71.0753,11
42.3518,-71.0758,4
42.3472,-71.0437,8
42.3432,-71.0993,4
42.3388,-71.1066,5
42.3416,-71.0758,5
42.3385,-71.0933,2
42.3515,-71.0556,50
42.3629,-71.0683,1
42.3558,-71.0742,1
42.3608,-71.0531,4
42.3605,-71.0533,18
42.358,-71.0512,4
42.3206,-71.0483,8
42.3538,-71.0544,2
42.3596,-71.0624,2
42.3467,-71.082,3
42.3682,-71.0568,6
42.3452,-71.0811,1
42.3498,-71.0637,3
42.3501,-71.07,18
42.3608,-71.0542,3
42.3543,-71.1359,1
42.3516,-71.0782,15
42.3525,-71.0646,59
42.3499,-71.0725,21
42.3599,-71.0501,1
42.3486,-71.075,4
42.3477,-71.083,1
42.3561,-71.0599,11
42.3474,-71.0915,2
42.3691,-71.0251,1
42.337,-71.1023,5
42.3356,-71.036,31
42.3469,-71.0398,1
42.3495,-71.0717,7
42.3559,-71.0691,8
42.3451,-71.095,1
42.3573,-71.0568,5
42.3379,-71.0897,1
42.3572,-71.0596,3
42.3361,-71.1068,2
42.3632,-71.0551,116
42.3467,-71.0893,3
42.3292,-71.0572,2
42.3616,-71.0524,5
42.3582,-71.0541,14
42.3636,-71.0592,1
42.3515,-71.0526,3
42.3517,-71.0702,65
42.346,-71.0986,5
42.3307,-71.0547,1
42.3583,-71.0525,1
42.3638,-71.0169,1
42.3527,-71.0524,11
42.3421,-71.0803,1
42.3444,-71.0897,2
42.3432,-71.0729,5
42.337,-71.1033,10
42.3432,-71.0666,6
42.3539,-71.075,4
42.3559,-71.0517,19
42.3528,-71.1357,1
42.349,-71.0773,21
42.3497,-71.0421,1
42.3578,-71.0704,50
42.3614,-71.0202,1
42.3441,-71.0831,2
42.3476,-71.088,14
42.3286,-71.063,1
42.3647,-71.0632,1
42.3661,-71.0171,366
42.3582,-71.0706,11
42.3504,-71.0605,18
42.3557,-71.072,6
42.3494,-71.0468,1
42.3124,-71.0365,2
42.3508,-71.1311,9
42.3358,-71.1079,8
42.3421,-71.0765,2
42.3649,-71.0532,10
42.345,-71.0765,2
42.3498,-71.0762,18
42.3508,-71.0757,9
42.3501,-71.0749,14
42.3547,-71.052,7
42.3519,-71.0479,1
42.3374,-71.1045,2
42.3588,-71.06,3
42.3478,-71.098,9
42.3523,-71.0783,1
42.3451,-71.0827,3
42.3476,-71.0779,1
42.3487,-71.0647,1
42.3589,-71.0507,5
42.3522,-71.071,9
42.3576,-71.0585,3
42.3476,-71.094,1
42.3485,-71.0652,1
42.3476,-71.0929,2
42.3578,-71.0624,2
42.3607,-71.057,16
42.3562,-71.0507,123
42.3012,-71.1128,1
42.3591,-71.0521,1
42.3537,-71.0577,26
42.3655,-71.0616,134
42.3545,-71.0521,10
42.3443,-71.0312,3
42.349,-71.0781,15
42.3439,-71.0255,1
42.3501,-71.1069,1
42.3501,-71.0797,5
42.3475,-71.0406,1
42.3454,-71.0324,3
42.3511,-71.0635,20
42.3497,-71.0702,1
42.3641,-71.0539,6
42.3529,-71.1182,3
42.3532,-71.0584,2
42.3531,-71.1325,17
42.3568,-71.061,1
42.3531,-71.0594,2
42.3631,-71.06,1
42.3569,-71.0507,25
42.351,-71.0711,3
42.3548,-71.057,1
42.2843,-71.0648,2
42.3364,-71.1071,2
42.3492,-71.1522,1
42.3291,-71.0627,6
42.3372,-71.0765,1
42.3597,-71.0709,2
42.3479,-71.0452,1
42.3385,-71.0733,1
42.3457,-71.0882,2
42.3648,-71.0612,4
42.3563,-71.0624,30
42.354,-71.0535,9
42.3486,-71.1313,1
42.337,-71.1068,4
42.346,-71.052,3
42.3447,-71.0331,1
42.3509,-71.064,7
42.3554,-71.0587,1
42.3462,-71.0869,1
42.3373,-71.1039,6
42.3517,-71.0798,1
42.3488,-71.0397,10
42.3495,-71.0951,5
42.3609,-71.063,7
42.362,-71.0178,10
42.3499,-71.1059,1
42.3618,-71.0688,68
42.3506,-71.043,295
42.3441,-71.0959,4
42.3638,-71.0183,2
42.3659,-71.0528,16
42.3689,-71.0258,1
42.3539,-71.0618,7
42.3381,-71.1081,15
42.3493,-71.0832,3
42.3455,-71.0803,1
42.3503,-71.0828,1
42.3512,-71.0777,2
42.3648,-71.0168,1
42.3499,-71.0846,21
42.3436,-71.0861,3
42.3441,-71.1014,9
42.3428,-71.0993,6
42.3685,-71.0189,1
42.3481,-71.0753,2
42.3321,-71.0561,1
42.3564,-71.0694,5
42.344,-71.0888,1
42.3479,-71.1002,1
42.3493,-71.0734,4
42.3515,-71.1329,1
42.3506,-71.0821,2
42.3362,-71.1508,5
42.3515,-71.1195,2
42.3446,-71.0318,2
42.3519,-71.0719,5
42.3521,-71.0697,3
42.3451,-71.1004,2
42.3387,-71.0731,2
42.3565,-71.0589,1
42.3511,-71.0671,26
42.3446,-71.0766,1
42.3486,-71.0752,3
42.3479,-71.0807,4
42.3667,-71.0515,6
42.3411,-71.0872,7
42.3514,-71.0741,2
42.3346,-71.1056,4
42.364,-71.1194,2
42.3423,-71.0564,3
42.3487,-71.0822,35
42.3543,-71.0545,4
42.3536,-71.0583,14
42.3499,-71.1062,8
42.3574,-71.0606,3
42.3612,-71.0528,9
42.3657,-71.0671,3
42.3664,-71.0173,50
42.3657,-71.0169,8
42.3358,-71.0779,1
42.3614,-71.0576,7
42.3414,-71.0874,1
42.3494,-71.073,2
42.3487,-71.0775,253
42.3382,-71.1055,1
42.3635,-71.0645,33
42.3627,-71.0177,27
42.3666,-71.0514,29
42.3401,-71.0526,1
42.3463,-71.1056,1
42.3582,-71.0611,14
42.3513,-71.061,3
42.3612,-71.0651,39
42.3623,-71.0645,12
42.3498,-71.0408,4
42.3516,-71.0755,10
42.3466,-71.0805,6
42.3568,-71.0581,1
42.3461,-71.0755,17
42.3599,-71.0517,6
42.3469,-71.0511,10
42.3544,-71.0536,6
42.3579,-71.0698,4
42.3448,-71.1037,1
42.3512,-71.0551,1
42.3195,-71.0486,2
42.3508,-71.1313,11
42.3585,-71.0523,7
42.3489,-71.0655,5
42.3515,-71.121,2
42.3482,-71.0461,2
42.3628,-71.0214,1
42.3603,-71.0678,9
42.3397,-71.0901,5
42.3443,-71.0831,4
42.3556,-71.051,16
42.3345,-71.1039,5
42.3457,-71.0513,9
42.3516,-71.056,345
42.358,-71.0692,1
42.3348,-71.106,1
42.3616,-71.0703,57
42.3552,-71.056,22
42.3559,-71.0597,5
42.3525,-71.0668,20
42.3484,-71.0394,12
42.3477,-71.038,2
42.3678,-71.0191,1
42.3361,-71.0775,1
42.3486,-71.0643,3
42.3576,-71.0692,1
42.3582,-71.063,1
42.3561,-71.0539,21
42.3559,-71.0522,15
42.3667,-71.0518,2
42.3552,-71.0636,2
42.3614,-71.0643,2
42.3502,-71.0668,1
42.3537,-71.0575,31
42.3519,-71.0568,4
42.3521,-71.0673,7
42.3482,-71.0798,10
42.3488,-71.0794,3
42.3502,-71.0851,3
42.345,-71.0965,34
42.3659,-71.0529,14
42.3469,-71.0805,25
42.3441,-71.0446,1
42.3494,-71.0795,62
42.3566,-71.0573,9
42.3521,-71.0816,2
42.3536,-71.0618,3
42.3454,-71.1008,2
42.3647,-71.0683,6
42.3377,-71.0494,4
42.3641,-71.0687,5
42.3461,-71.0444,1
42.3413,-71.1052,1
42.3505,-71.0697,7
42.3384,-71.1068,1
42.3478,-71.0389,1
42.3493,-71.0584,1
42.3583,-71.0595,4
42.3538,-71.0623,7
42.3487,-71.0572,1
42.3525,-71.135,3
42.3374,-71.0485,7
42.3515,-71.0875,2
42.35,-71.0775,171
42.3499,-71.0749,32
42.3536,-71.0619,3
42.3631,-71.0696,1
42.3533,-71.0772,5
42.3536,-71.1308,2
42.3499,-71.0793,8
42.3659,-71.0609,7
42.3505,-71.1094,1
42.3531,-71.1328,20
42.3637,-71.1226,1
42.3574,-71.0585,23
42.353,-71.1367,1
42.3598,-71.0577,1
42.3494,-71.1019,2
42.2989,-71.0605,7
42.3474,-71.0806,21
42.3362,-71.1497,2
42.3437,-71.0872,2
42.3449,-71.0763,2
42.3514,-71.1056,1
42.35,-71.0965,1
42.3551,-71.0529,5
42.3623,-71.0642,11
42.3486,-71.0419,1
42.3656,-71.022,186
42.3445,-71.0803,3
42.3584,-71.0579,20
