latitude,longitude,count
42.3545,-71.1325,2
42.3341,-71.1047,3
42.3405,-71.0413,1
42.349,-71.1594,2
42.3527,-71.0584,2
42.3609,-71.0715,1
42.342,-71.0965,3
42.3597,-71.0668,1
42.3434,-71.073,1
42.3513,-71.0817,1
42.3503,-71.0565,577
42.3567,-71.0554,5
42.3469,-71.0864,1
42.3617,-71.0672,12
42.3582,-71.0628,2
42.3487,-71.0886,32
42.3549,-71.0621,1
42.3543,-71.0617,3
42.3545,-71.1326,1
42.3511,-71.104,1
42.3475,-71.0802,34
42.347,-71.0492,3
42.3646,-71.0184,1
42.3683,-71.1238,2
42.3594,-71.0506,2
42.3408,-71.0875,4
42.3535,-71.1378,3
42.3627,-71.0684,3
42.3497,-71.1046,4
42.3473,-71.0838,1
42.3557,-71.072,3
42.3444,-71.0772,1
42.3649,-71.0615,11
42.3491,-71.0995,11
42.3417,-71.0865,404
42.3553,-71.0527,9
42.3446,-71.0279,16
42.3478,-71.098,9
42.3476,-71.0929,1
42.349,-71.0395,4
42.3529,-71.0709,55
42.3504,-71.0433,1
42.3494,-71.0827,2
42.3667,-71.0231,1
42.3527,-71.0551,33
42.3589,-71.0701,1
42.3694,-71.0255,1
42.3541,-71.0532,2
42.3634,-71.0547,7
42.3487,-71.0627,2
42.367,-71.0522,6
42.3379,-71.1075,1
42.3687,-71.0237,1
42.3544,-71.0565,1
42.298,-71.0608,1
42.357,-71.0567,4
42.3487,-71.0388,20
42.35,-71.067,1
42.3512,-71.1176,9
42.3644,-71.0174,1
42.3455,-71.0868,11
42.3492,-71.0823,1
42.3494,-71.0402,6
42.3341,-71.1043,4
42.3456,-71.0815,37
42.341,-71.0786,1
42.3566,-71.057,3
42.3459,-71.0829,3
42.3523,-71.0846,3
42.3288,-71.0571,1
42.3538,-71.0534,57
42.3507,-71.0678,3
42.3489,-71.0798,5
42.3495,-71.071,1
42.3439,-71.0535,2
42.3367,-71.0477,5
42.3471,-71.0433,3
42.3663,-71.0224,2
42.3543,-71.048,1
42.3386,-71.0926,2
42.3558,-71.0714,31
42.3539,-71.0616,3
42.3692,-71.0197,7
42.3464,-71.0832,2
42.3597,-71.0552,2
42.3503,-71.0646,1
42.349,-71.0397,5
42.3593,-71.0677,2
42.3506,-71.0702,11
42.3403,-71.0909,1
42.3488,-71.0382,4
42.3689,-71.0248,1
42.3479,-71.076,104
42.3467,-71.1054,7
42.3697,-71.0206,6
42.36,-71.0516,1
42.3546,-71.1348,3
42.3519,-71.074,1
42.3468,-71.0818,4
42.3405,-71.0702,1
42.3512,-71.0739,4
42.3656,-71.0181,6
42.2928,-71.0622,1
42.3532,-71.0725,2
42.3497,-71.0639,3
42.3533,-71.0645,19
42.3629,-71.0211,1
42.3465,-71.0814,32
42.355,-71.053,4
42.3515,-71.0804,9
42.3654,-71.0605,1
42.3511,-71.0572,1
42.3511,-71.1683,1
42.3589,-71.0696,1
42.3527,-71.0759,3
42.3434,-71.0731,2
42.343,-71.0669,2
42.3482,-71.0396,194
42.3513,-71.0888,1
42.3576,-71.0545,5
42.3592,-71.0595,17
42.36,-71.0548,2
42.3456,-71.0975,1
42.3539,-71.058,8
42.3474,-71.0433,2
42.3357,-71.0428,2
42.3496,-71.0406,8
42.3505,-71.0711,3
42.3543,-71.0565,2
42.3521,-71.057,2
42.3492,-71.0797,5
42.349,-71.0967,30
42.3365,-71.0772,6
42.3501,-71.0883,2
42.3518,-71.0783,2
42.3633,-71.0175,1
42.3499,-71.104,8
42.3463,-71.0783,1
42.3499,-71.0755,1
42.3496,-71.0436,1
42.3588,-71.0718,2
42.2768,-71.0668,1
42.3522,-71.063,9
42.3575,-71.0518,7
42.365,-71.025,1
42.3553,-71.0619,1
42.3644,-71.0684,3
42.3495,-71.0867,1
42.3612,-71.0672,20
42.3484,-71.0798,10
42.3672,-71.0236,2
42.3595,-71.0596,21
42.3576,-71.0601,17
42.3513,-71.0725,5
42.3537,-71.0545,2
42.3531,-71.1388,3
42.3483,-71.0724,5
42.3364,-71.0768,44
42.3483,-71.0815,4
42.3532,-71.1182,2
42.3353,-71.0458,3
42.3458,-71.0818,14
42.3438,-71.088,3
42.3496,-71.0765,27
42.3459,-71.0856,4
42.3489,-71.0676,1
42.3478,-71.0447,4
42.362,-71.0702,1
42.3505,-71.1311,10
42.3397,-71.1056,3
42.3516,-71.1191,2
42.357,-71.0564,2
42.3597,-71.118,1
42.3541,-71.0619,2
42.3748,-71.0527,2
42.3518,-71.0733,10
42.3624,-71.0563,1
42.3481,-71.0367,3
42.3516,-71.0799,2
42.3539,-71.0777,1
42.3499,-71.0705,3
42.3437,-71.0882,1
42.349,-71.0815,41
42.3607,-71.0555,2
42.3407,-71.0882,4
42.3489,-71.0716,4
42.3384,-71.1074,3
42.3598,-71.0512,12
42.3475,-71.0928,6
42.3582,-71.0552,1
42.3469,-71.1051,3
42.3522,-71.0841,1
42.3551,-71.0724,7
42.3156,-71.0382,1
42.3574,-71.0535,3
42.3511,-71.063,14
42.3416,-71.0701,3
42.3475,-71.1016,1
42.3364,-71.0473,1
42.3565,-71.0615,2
42.3512,-71.1178,2
42.3376,-71.1075,6
42.3515,-71.0574,1
42.3513,-71.0853,3
42.3383,-71.1062,32
42.3627,-71.0667,1
42.3518,-71.0623,2
42.3539,-71.0545,1
42.3413,-71.0891,2
42.36,-71.1181,4
42.346,-71.0937,3
42.347,-71.0755,1
42.36,-71.0503,11
42.364,-71.0187,3
42.347,-71.0411,2
42.3542,-71.0617,2
42.352,-71.0767,1
42.3589,-71.0628,1
42.3596,-71.0593,2
42.3624,-71.0205,3
42.3516,-71.0504,4
42.3552,-71.0584,2
42.3611,-71.0566,1
42.3521,-71.0689,3
42.37,-71.0213,1
42.3387,-71.0927,10
42.3405,-71.0781,12
42.3486,-71.0805,3
42.365,-71.061,1
42.319,-71.0444,1
42.3576,-71.0673,2
42.357,-71.0657,15
42.3675,-71.0578,10
42.3489,-71.0817,107
42.3522,-71.0849,2
42.3495,-71.1302,1
42.3429,-71.0911,1
42.3614,-71.0626,7
42.3617,-71.0187,1
42.3463,-71.1055,1
42.3491,-71.0955,4
42.3494,-71.0432,5
42.3426,-71.0913,6
42.346,-71.1036,1
42.3587,-71.0551,4
42.3457,-71.0438,1
42.3495,-71.0834,5
42.3376,-71.097,1
42.351,-71.0641,6
42.3486,-71.0638,16
42.3473,-71.0972,1
42.3578,-71.0615,1
42.3478,-71.0762,306
42.3595,-71.0547,1
42.3456,-71.0517,2
42.3445,-71.0393,1
42.3523,-71.0625,12
42.3664,-71.0171,142
42.3628,-71.0511,9
42.3443,-71.0898,1
42.3492,-71.0951,12
42.3351,-71.1022,5
42.3441,-71.0271,6
42.3406,-71.0887,1
42.345,-71.0962,35
42.2678,-71.0935,4
42.3538,-71.1379,3
42.3481,-71.04,35
42.3605,-71.0686,1
42.334,-71.1051,30
42.3491,-71.0674,1
42.3497,-71.0706,4
42.3617,-71.0191,2
42.3627,-71.0689,17
42.3669,-71.0256,1
42.3497,-71.0758,7
42.3536,-71.0621,4
42.3584,-71.053,3
42.3415,-71.0883,1
42.352,-71.0609,1
42.3458,-71.079,1
42.3508,-71.0779,10
42.3588,-71.0631,1
42.3487,-71.0663,4
42.3577,-71.0603,16
42.3464,-71.0851,27
42.336,-71.1,3
42.3532,-71.0617,3
42.3459,-71.086,2
42.3464,-71.0936,3
42.3362,-71.078,1
42.338,-71.1059,10
42.3674,-71.0531,9
42.3521,-71.0552,4
42.3641,-71.0223,2
42.3518,-71.1131,1
42.3474,-71.0944,1
42.36,-71.0601,4
42.3486,-71.068,1
42.3462,-71.0795,1
42.3493,-71.0725,7
42.3585,-71.0629,5
42.3592,-71.0527,2
42.3486,-71.0965,4
42.3372,-71.0986,1
42.3596,-71.0691,3
42.3669,-71.0224,1
42.3468,-71.0744,1
42.3468,-71.0817,1
42.3417,-71.0863,28
42.3543,-71.0633,1
42.3467,-71.0799,9
42.3419,-71.0975,2
42.3499,-71.0567,82
42.3587,-71.0509,1
42.3657,-71.0176,4
42.3377,-71.1067,2
42.3355,-71.0433,1
42.3423,-71.088,1
42.3648,-71.0593,1
42.3639,-71.0671,3
42.3616,-71.0176,1
42.3468,-71.0989,79
42.339,-71.0928,1
42.3493,-71.0455,1
42.3639,-71.0634,4
42.3518,-71.0707,18
42.3479,-71.0822,1
42.3471,-71.097,1
42.3487,-71.0639,52
42.3502,-71.0709,4
42.2864,-71.064,1
42.3542,-71.139,1
42.3405,-71.1,1
42.3368,-71.109,4
42.3548,-71.0511,2
42.3196,-71.0489,88
42.3466,-71.0932,2
42.3479,-71.0788,14
42.3649,-71.0626,7
42.3683,-71.0196,1
42.3447,-71.0304,1
42.3599,-71.0538,1
42.3584,-71.0535,2
42.3419,-71.0558,2
42.3566,-71.0561,1
42.3485,-71.0777,37
42.352,-71.0811,1
42.3544,-71.0739,1
42.3516,-71.0729,4
42.3551,-71.0556,2
42.3467,-71.074,1
42.3504,-71.0829,9
42.3652,-71.0609,6
42.3481,-71.106,1
42.3516,-71.1187,23
42.3514,-71.0702,111
42.3356,-71.0381,18
42.344,-71.0961,5
42.3454,-71.0699,18
42.3522,-71.0809,1
42.358,-71.0501,1
42.3582,-71.0625,2
42.3686,-71.0238,2
42.3457,-71.084,4
42.3493,-71.075,28
42.3655,-71.0528,1
42.3463,-71.0851,24
42.3596,-71.0508,15
42.344,-71.1021,4
42.3515,-71.0567,1
42.3648,-71.0618,1
42.3514,-71.0757,17
42.3574,-71.0629,10
42.3452,-71.0863,1
42.3415,-71.0828,5
42.3661,-71.0216,4
42.3538,-71.0606,1
42.3653,-71.0236,1
42.347,-71.0889,19
42.3749,-71.0543,1
42.3423,-71.1036,5
42.3584,-71.0551,1
42.3186,-71.0445,2
42.3419,-71.0687,2
42.3599,-71.0663,3
42.3532,-71.1321,32
42.3415,-71.0762,15
42.3694,-71.0181,9
42.3477,-71.0728,1
42.3356,-71.0358,16
42.3522,-71.0698,2
42.3205,-71.0482,11
42.3424,-71.0852,3
42.3494,-71.0391,1
42.301,-71.1148,2
42.3527,-71.0568,4
42.3514,-71.0592,3
42.3519,-71.0707,8
42.3548,-71.0548,5
42.3521,-71.0569,7
42.3465,-71.095,3
42.2683,-71.0939,2
42.3462,-71.0519,1
42.3491,-71.04,2
42.3432,-71.0901,6
42.3589,-71.0552,12
42.3505,-71.0824,2
42.3588,-71.0583,21
42.3571,-71.0554,4
42.3456,-71.0816,67
42.3558,-71.0692,2
42.35,-71.0796,3
42.3604,-71.0683,1
42.3535,-71.1362,2
42.3416,-71.0763,6
42.3399,-71.0898,3
42.3377,-71.1071,1
42.3457,-71.0412,1
42.3449,-71.096,1
42.3571,-71.0531,7
42.3441,-71.0953,1
42.3517,-71.0645,1
42.3645,-71.051,5
42.3513,-71.0561,423
42.3484,-71.082,2
42.3606,-71.0535,19
42.3318,-71.0556,2
42.3538,-71.0638,6
42.3624,-71.0686,42
42.3443,-71.1034,2
42.35,-71.0752,3
42.3513,-71.1177,3
42.3494,-71.1024,1
42.3539,-71.0792,1
42.352,-71.0826,1
42.3592,-71.051,4
42.3541,-71.0538,1
42.357,-71.0539,12
42.3503,-71.0418,3
42.3156,-71.0338,2
42.3574,-71.058,2
42.339,-71.1056,1
42.3362,-71.099,3
42.355,-71.0568,1
42.3647,-71.0697,1
42.3505,-71.0696,6
42.3486,-71.0394,15
42.3489,-71.0885,34
42.3369,-71.1023,4
42.3607,-71.0706,19
42.3512,-71.0741,9
42.3541,-71.1326,1
42.3406,-71.0778,15
42.3536,-71.0766,3
42.3571,-71.0661,1
42.336,-71.0776,1
42.3483,-71.064,6
42.3492,-71.0448,1
42.3607,-71.0637,2
42.3459,-71.0819,11
42.3655,-71.0213,9
42.3511,-71.0736,8
42.3454,-71.1033,1
42.3491,-71.0951,6
42.3604,-71.0685,1
42.3505,-71.0589,1
42.3513,-71.0448,1
42.3606,-71.0566,5
42.3512,-71.0681,1
42.3535,-71.0481,1
42.3675,-71.0175,3
42.3355,-71.0365,620
42.3577,-71.0556,1
42.3462,-71.0907,3
42.3507,-71.0611,3
42.3628,-71.0195,44
42.3639,-71.0546,6
42.3497,-71.0749,16
42.3427,-71.0742,3
42.3442,-71.0339,8
42.3661,-71.0166,1
42.3363,-71.0468,12
42.3521,-71.0586,3
42.3538,-71.0475,2
42.3505,-71.0575,3
42.3443,-71.0995,2
42.3585,-71.0528,1
42.3501,-71.0839,2
42.3571,-71.0579,2
42.2673,-71.094,2
42.3595,-71.0654,1
42.3648,-71.0532,2
42.3424,-71.089,2
42.3589,-71.0583,12
42.3661,-71.0189,2
42.356,-71.0529,78
42.3589,-71.0544,6
42.3581,-71.0568,7
42.3508,-71.0741,11
42.3454,-71.0433,2
42.3461,-71.0438,166
42.3506,-71.1106,3
42.3627,-71.056,149
42.3446,-71.028,5
42.3513,-71.0526,1
42.3542,-71.0768,1
42.3509,-71.0646,17
42.3501,-71.1065,9
42.3458,-71.0799,2
42.3518,-71.0754,2
42.365,-71.0608,1
42.3476,-71.0402,3
42.359,-71.0614,2
42.3581,-71.0604,154
42.3588,-71.0566,67
42.3675,-71.0184,4
42.3489,-71.1523,1
42.3601,-71.0502,1
42.351,-71.0646,16
42.3578,-71.0577,2
42.3603,-71.0708,18
42.3445,-71.1041,1
42.3482,-71.0977,3
42.3519,-71.048,2
42.3459,-71.0808,6
42.3595,-71.0522,6
42.3664,-71.0526,2
42.3468,-71.0917,1
42.3445,-71.0952,1
42.3548,-71.0552,3
42.3503,-71.0694,3
42.3567,-71.0585,1
42.3568,-71.0708,1
42.3479,-71.0779,2
42.3506,-71.0564,130
42.3491,-71.0572,1
42.3486,-71.0932,1
42.3522,-71.0683,1
42.349,-71.0986,2
42.3612,-71.0625,14
42.338,-71.0752,2
42.335,-71.1025,3
42.3597,-71.0505,1
42.3699,-71.0215,2
42.3363,-71.0994,1
42.3505,-71.0878,3
42.3577,-71.0552,1
42.3474,-71.1019,1
42.3496,-71.0892,1
42.3476,-71.0391,2
42.3614,-71.0667,8
42.343,-71.0948,3
42.3647,-71.1204,456
42.3506,-71.0506,2
42.3508,-71.0746,40
42.3587,-71.0562,32
42.3412,-71.0767,19
42.3504,-71.0724,3
42.3431,-71.0948,3
42.3491,-71.0916,1
42.3586,-71.0688,1
42.3555,-71.0631,27
42.3367,-71.0474,3
42.3548,-71.0561,6
42.3459,-71.0985,1
42.3585,-71.0563,26
42.3365,-71.1082,1
42.351,-71.0655,51
42.3634,-71.0161,1
42.3545,-71.0515,5
42.3512,-71.0441,15
42.3372,-71.1059,1
42.3516,-71.0452,1
42.339,-71.0732,3
42.3462,-71.1037,4
42.3533,-71.055,1
42.3547,-71.0576,1
42.3555,-71.0729,1
42.3562,-71.0628,1
42.3656,-71.0208,3
42.3588,-71.0544,2
42.3394,-71.0517,9
42.3491,-71.0397,4
42.3455,-71.1019,3
42.3515,-71.0761,1
42.3545,-71.131,5
42.3423,-71.089,1
42.3609,-71.0713,1
42.3473,-71.0802,18
42.3486,-71.0634,1
42.335,-71.1089,1
42.3507,-71.1293,1
42.3377,-71.0996,2
42.3508,-71.055,2
42.3459,-71.0953,2
42.3645,-71.1205,4
42.3518,-71.0748,1
42.3481,-71.0823,1
42.3438,-71.0776,2
42.3547,-71.0753,4
42.3472,-71.0437,9
42.3517,-71.0456,1
42.3388,-71.1066,5
42.3416,-71.0758,3
42.3485,-71.1059,1
42.3629,-71.0563,49
42.3629,-71.0683,1
42.3608,-71.0531,1
42.3605,-71.0533,14
42.358,-71.0512,4
42.3206,-71.0483,3
42.3471,-71.0973,3
42.3467,-71.082,1
42.3482,-71.0718,1
42.3682,-71.0568,3
42.361,-71.0525,2
42.2873,-71.0637,2
42.3501,-71.07,9
42.3528,-71.0575,3
42.3543,-71.0734,3
42.3367,-71.0976,1
42.3516,-71.0782,7
42.3534,-71.0608,7
42.3499,-71.0725,15
42.3655,-71.0512,4
42.3486,-71.075,1
42.3543,-71.0771,1
42.3474,-71.0915,3
42.3691,-71.0251,5
42.337,-71.1023,6
42.3356,-71.036,18
42.3658,-71.0196,2
42.3495,-71.0717,3
42.3489,-71.0938,2
42.3451,-71.095,1
42.3477,-71.0453,1
42.3457,-71.0796,1
42.3632,-71.0551,98
42.3467,-71.0893,2
42.3584,-71.0576,3
42.3616,-71.0524,1
42.3582,-71.0541,7
42.3509,-71.1318,1
42.3636,-71.0592,1
42.3515,-71.0526,1
42.3449,-71.101,12
42.3307,-71.0547,1
42.3527,-71.0524,4
42.3432,-71.0729,4
42.337,-71.1033,8
42.3432,-71.0666,5
42.3539,-71.075,13
42.3559,-71.0517,18
42.349,-71.0773,15
42.3526,-71.137,2
42.3525,-71.121,1
42.3353,-71.1043,3
42.3578,-71.0704,33
42.3511,-71.0618,1
42.3441,-71.0831,4
42.3476,-71.088,18
42.3286,-71.063,3
42.3647,-71.0632,2
42.3661,-71.0171,524
42.3582,-71.0706,12
42.351,-71.0897,10
42.3592,-71.0706,1
42.3508,-71.1311,3
42.3465,-71.087,2
42.3358,-71.1079,7
42.3421,-71.0765,1
42.3649,-71.0532,5
42.345,-71.0765,1
42.3498,-71.0762,22
42.3508,-71.0757,5
42.3501,-71.0749,6
42.3547,-71.052,4
42.3497,-71.0733,1
42.3374,-71.1045,2
42.3588,-71.06,10
42.3683,-71.0568,1
42.3487,-71.103,1
42.3451,-71.0827,3
42.3458,-71.0872,1
42.3589,-71.0507,12
42.3522,-71.071,5
42.3576,-71.0585,7
42.3543,-71.0597,1
42.3364,-71.1489,2
42.3557,-71.0572,5
42.3607,-71.057,9
42.3562,-71.0507,91
42.3591,-71.0521,1
42.3537,-71.0577,13
42.3474,-71.0852,5
42.3655,-71.0616,89
42.3545,-71.0521,2
42.3443,-71.0312,1
42.3521,-71.0834,3
42.3483,-71.0693,1
42.3501,-71.0797,3
42.3475,-71.0406,1
42.3301,-71.0599,1
42.3511,-71.0635,14
42.3681,-71.0219,2
42.3529,-71.1182,3
42.3532,-71.0584,2
42.3531,-71.1325,22
42.3473,-71.0807,26
42.3006,-71.06,2
42.3569,-71.0507,16
42.3548,-71.057,1
42.3406,-71.0783,1
42.2843,-71.0648,3
42.358,-71.055,2
42.3597,-71.0709,2
42.3479,-71.0452,2
42.334,-71.0801,1
42.3457,-71.0882,2
42.3623,-71.0207,2
42.3648,-71.0612,5
42.3563,-71.0624,24
42.354,-71.0535,6
42.3639,-71.0607,1
42.3486,-71.1313,2
42.337,-71.1068,1
42.346,-71.052,2
42.3509,-71.064,2
42.3411,-71.1051,2
42.3345,-71.1068,1
42.3367,-71.1504,1
42.3373,-71.1039,8
42.3488,-71.0397,3
42.3495,-71.0951,1
42.3482,-71.072,1
42.3609,-71.063,7
42.3577,-71.0551,1
42.3499,-71.0434,1
42.3618,-71.0688,82
42.3476,-71.0991,1
42.3506,-71.043,91
42.3456,-71.0361,1
42.3638,-71.0183,3
42.3627,-71.1193,1
42.3659,-71.0528,4
42.3498,-71.0391,1
42.3539,-71.0618,2
42.3381,-71.1081,6
42.3493,-71.0832,3
42.3455,-71.0803,1
42.2805,-71.0659,1
42.3483,-71.0772,2
42.3526,-71.0434,1
42.3601,-71.0567,2
42.362,-71.0627,1
42.3436,-71.0861,4
42.344,-71.029,1
42.3441,-71.1014,4
42.3479,-71.0641,1
42.3428,-71.0993,11
42.3432,-71.0886,1
42.3435,-71.0996,1
42.3564,-71.0694,5
42.3493,-71.0734,3
42.3506,-71.0821,1
42.3362,-71.1508,3
42.3515,-71.1195,2
42.3528,-71.0562,3
42.3519,-71.0719,4
42.3521,-71.0697,4
42.347,-71.0948,2
42.3451,-71.1004,2
42.3429,-71.0825,1
42.3446,-71.0766,1
42.3486,-71.0752,9
42.3479,-71.0807,10
42.3667,-71.0515,7
42.3411,-71.0872,8
42.3514,-71.0741,1
42.3567,-71.0544,55
42.3543,-71.0545,5
42.3536,-71.0583,7
42.3499,-71.1062,5
42.3574,-71.0606,5
42.3612,-71.0528,3
42.3485,-71.065,1
42.3496,-71.056,1
42.3657,-71.0671,5
42.3475,-71.0926,2
42.3664,-71.0173,78
42.3657,-71.0169,17
42.3614,-71.0576,11
42.352,-71.1246,1
42.3487,-71.0775,170
42.3382,-71.1055,3
42.3635,-71.0645,23
42.3627,-71.0177,27
42.3666,-71.0514,13
42.3401,-71.0526,3
42.3463,-71.1056,1
42.3582,-71.0611,4
42.3513,-71.061,4
42.3612,-71.0651,23
42.3623,-71.0645,8
42.3516,-71.0755,10
42.3494,-71.0749,21
42.3568,-71.0581,2
42.3461,-71.0755,6
42.3599,-71.0517,2
42.3627,-71.0202,2
42.3544,-71.0536,2
42.3579,-71.0698,2
42.3503,-71.107,1
42.334,-71.0802,1
42.3511,-71.1173,1
42.3585,-71.0523,3
42.3489,-71.0655,6
42.3482,-71.0461,2
42.3448,-71.1036,1
42.3603,-71.0678,4
42.3397,-71.0901,9
42.3556,-71.051,12
42.3345,-71.1039,4
42.3457,-71.0513,1
42.3516,-71.056,289
42.3478,-71.0849,2
42.3497,-71.0707,2
42.3348,-71.106,1
42.3616,-71.0703,31
42.3618,-71.0569,1
42.3552,-71.056,15
42.3559,-71.0597,10
42.3423,-71.0802,1
42.3525,-71.0668,8
42.3484,-71.0394,6
42.3477,-71.038,1
42.349,-71.0665,1
42.3361,-71.0775,1
42.2861,-71.0643,3
42.3576,-71.0692,1
42.3582,-71.063,1
42.3616,-71.0679,2
42.3465,-71.0348,1
42.3559,-71.0522,13
42.3606,-71.0688,1
42.3667,-71.0518,3
42.3552,-71.0636,3
42.3444,-71.0805,1
42.3537,-71.0575,32
42.3519,-71.0568,5
42.3482,-71.0798,10
42.3488,-71.0794,3
42.3477,-71.0924,1
42.3502,-71.0851,3
42.345,-71.0965,34
42.3659,-71.0529,10
42.3469,-71.0805,25
42.3494,-71.0795,37
42.3566,-71.0573,3
42.3521,-71.0816,2
42.3536,-71.0618,4
42.3454,-71.1008,2
42.3647,-71.0683,3
42.3377,-71.0494,1
42.3447,-71.0894,1
42.3489,-71.0741,7
42.3502,-71.092,2
42.3583,-71.0595,4
42.2913,-71.0623,1
42.3492,-71.0887,10
42.3469,-71.0911,2
42.351,-71.0589,3
42.3515,-71.0875,1
42.3551,-71.0507,1
42.35,-71.0775,93
42.3342,-71.1042,6
42.3536,-71.0619,5
42.3635,-71.0164,1
42.3533,-71.0772,1
42.3595,-71.0652,1
42.3499,-71.0793,5
42.3609,-71.0692,1
42.345,-71.0857,1
42.3505,-71.1094,1
42.3531,-71.1328,19
42.3482,-71.061,1
42.3574,-71.0585,12
42.353,-71.1367,1
42.2833,-71.065,1
42.3693,-71.0236,2
42.2989,-71.0605,12
42.3479,-71.0644,1
42.3474,-71.0806,14
42.3362,-71.1497,1
42.3437,-71.0872,8
42.3514,-71.1056,1
42.35,-71.0965,3
42.3551,-71.0529,4
42.3623,-71.0642,13
42.3437,-71.0272,1
42.3645,-71.0198,3
42.3486,-71.0419,1
42.3656,-71.022,152
42.3445,-71.0803,1
42.3584,-71.0579,16
42.3625,-71.0192,184
42.3577,-71.0558,1
42.3534,-71.062,4
42.3459,-71.0515,3
42.3466,-71.0349,2
42.3478,-71.0764,217
42.3646,-71.0227,1
42.3545,-71.0585,1
42.3426,-71.0979,5
42.3554,-71.0511,6
42.3472,-71.0432,3
42.3528,-71.0821,6
42.3663,-71.0223,6
42.3656,-71.0222,280
42.3356,-71.1072,81
42.3547,-71.0567,1
42.3511,-71.09,1
42.3593,-71.0673,1
42.349,-71.1537,1
42.3491,-71.0848,1
42.3441,-71.1013,4
42.3634,-71.0549,98
42.3552,-71.0519,3
42.3577,-71.0701,2
42.3495,-71.0674,1
42.3375,-71.0492,2
42.3466,-71.0809,8
42.3598,-71.0513,12
42.3505,-71.0796,3
42.3612,-71.0702,9
42.3489,-71.0882,7
42.3459,-71.0809,16
42.3417,-71.0769,1
42.3657,-71.0214,4
42.352,-71.0643,1
42.3562,-71.0595,45
42.3498,-71.1306,2
42.3594,-71.0709,24
42.2875,-71.0638,2
42.3518,-71.0745,2
42.3448,-71.0704,21
42.3601,-71.07,3
42.3735,-71.0513,2
42.3389,-71.0936,23
42.3502,-71.0772,117
42.351,-71.0706,5
42.3378,-71.049,1
42.3576,-71.0588,7
42.3422,-71.0747,3
42.3448,-71.0703,21
42.3774,-71.0501,1
42.3487,-71.0762,1
42.3547,-71.0686,1
42.3505,-71.0572,7
42.3485,-71.076,2
42.3469,-71.0908,1
42.3518,-71.0719,3
42.3626,-71.0644,1
42.2888,-71.0635,2
42.3565,-71.0541,74
42.3453,-71.0857,1
42.3558,-71.0589,5
42.3531,-71.0623,2
42.3611,-71.065,39
42.3483,-71.0752,1
42.3536,-71.1311,1
42.3484,-71.0842,17
42.3617,-71.0689,9
42.3471,-71.0793,214
42.3466,-71.0837,1
42.3597,-71.0535,3
42.3502,-71.0912,1
42.3516,-71.0568,3
42.3586,-71.052,2
42.3428,-71.0975,5
42.3629,-71.0176,13
42.3573,-71.0526,6
42.3376,-71.0956,7
42.3748,-71.0555,1
42.3632,-71.0189,9
42.3603,-71.0569,32
