latitude,longitude,count
42.3539,-71.058,6
42.3474,-71.0433,2
42.3581,-71.0694,1
42.3301,-71.0586,1
42.35,-71.0804,1
42.3505,-71.0711,1
42.3521,-71.057,6
42.3485,-71.063,1
42.3492,-71.0797,14
42.3641,-71.0642,1
42.349,-71.0967,33
42.3365,-71.0772,3
42.3501,-71.0883,2
42.3518,-71.0783,2
42.3633,-71.0175,3
42.3482,-71.0993,1
42.3499,-71.104,6
42.3463,-71.0783,2
42.3585,-71.0652,2
42.3496,-71.0436,2
42.3588,-71.0718,2
42.3522,-71.063,8
42.3468,-71.0835,1
42.3575,-71.0518,6
42.365,-71.025,2
42.3644,-71.0684,6
42.3495,-71.0867,1
42.3612,-71.0672,33
42.3484,-71.0798,4
42.3595,-71.0596,24
42.3576,-71.0601,23
42.3513,-71.0725,7
42.3483,-71.0724,5
42.3364,-71.0768,36
42.3483,-71.0815,6
42.3532,-71.1182,6
42.3353,-71.0458,4
42.3498,-71.0405,1
42.3458,-71.0818,15
42.353,-71.0458,10
42.3438,-71.088,2
42.3496,-71.0765,41
42.3459,-71.0856,4
42.3489,-71.0676,1
42.3493,-71.1014,5
42.361,-71.0681,1
42.3553,-71.0599,2
42.3504,-71.0431,1
42.362,-71.0702,3
42.3505,-71.0686,21
42.343,-71.0825,7
42.357,-71.0564,9
42.3597,-71.0555,2
42.3541,-71.0619,4
42.3748,-71.0527,4
42.3518,-71.0733,12
42.363,-71.0207,1
42.3539,-71.0777,2
42.3462,-71.0756,3
42.3437,-71.0882,2
42.349,-71.0815,59
42.3607,-71.118,1
42.3489,-71.0716,6
42.3384,-71.1074,2
42.3598,-71.0512,18
42.3465,-71.0875,4
42.3524,-71.1252,2
42.3514,-71.1165,2
42.3582,-71.0552,5
42.3652,-71.0225,112
42.3592,-71.0612,1
42.3551,-71.0724,21
42.3502,-71.0715,1
42.3547,-71.1347,1
42.3511,-71.063,13
42.3403,-71.0716,1
42.3364,-71.0473,3
42.3565,-71.0615,3
42.3512,-71.0553,4
42.3588,-71.0696,3
42.274,-71.0674,1
42.3513,-71.0853,1
42.3383,-71.1062,31
42.3453,-71.0824,3
42.2704,-71.0933,1
42.3539,-71.0545,1
42.3642,-71.0541,103
42.36,-71.1181,6
42.3645,-71.0202,3
42.346,-71.0937,4
42.3641,-71.0615,17
42.364,-71.0187,1
42.347,-71.1036,3
42.3462,-71.0757,1
42.3542,-71.0617,1
42.3589,-71.0628,2
42.3596,-71.0593,5
42.3481,-71.0697,1
42.3516,-71.0504,7
42.3522,-71.0665,1
42.3521,-71.0689,8
42.37,-71.0213,1
42.351,-71.1314,3
42.3387,-71.0927,12
42.3405,-71.0781,11
42.3447,-71.0281,14
42.3569,-71.0577,2
42.3576,-71.0673,2
42.2994,-71.114,1
42.357,-71.0657,15
42.3675,-71.0578,16
42.3489,-71.0817,168
42.3522,-71.0849,4
42.3614,-71.0626,7
42.3509,-71.0998,2
42.3617,-71.0187,3
42.3481,-71.0729,1
42.336,-71.1056,1
42.3491,-71.0955,10
42.3494,-71.0432,4
42.3426,-71.0913,5
42.3609,-71.0643,1
42.3438,-71.0808,4
42.3532,-71.0522,1
42.3587,-71.0551,3
42.3494,-71.0664,1
42.3495,-71.0834,2
42.351,-71.0641,5
42.3486,-71.0638,22
42.3473,-71.0972,1
42.3578,-71.0615,6
42.3478,-71.0762,391
42.34,-71.08,1
42.3595,-71.0547,3
42.3488,-71.0637,79
42.3472,-71.0856,3
42.3523,-71.125,5
42.3664,-71.0171,101
42.3628,-71.0511,13
42.3492,-71.0951,11
42.3351,-71.1022,3
42.3441,-71.0271,2
42.345,-71.0962,39
42.2678,-71.0935,1
42.3481,-71.04,49
42.334,-71.1051,19
42.35,-71.0848,1
42.3497,-71.0706,2
42.3617,-71.0191,1
42.3476,-71.0839,2
42.3627,-71.0689,20
42.3642,-71.121,1
42.3496,-71.0769,3
42.3497,-71.0758,9
42.3502,-71.1288,1
42.3536,-71.0621,8
42.3584,-71.053,2
42.3415,-71.0883,1
42.3539,-71.0624,1
42.3427,-71.0806,1
42.3488,-71.062,1
42.3588,-71.0631,2
42.3487,-71.0663,4
42.3577,-71.0603,13
42.3602,-71.0508,2
42.3464,-71.0851,31
42.336,-71.1,2
42.3532,-71.0617,1
42.3459,-71.086,1
42.3464,-71.0936,6
42.338,-71.1059,5
42.3674,-71.0531,14
42.3521,-71.0552,11
42.3383,-71.1037,2
42.3478,-71.1057,3
42.3471,-71.0975,3
42.3627,-71.0207,1
42.3493,-71.0725,7
42.3592,-71.0527,4
42.3486,-71.0965,9
42.3372,-71.0986,1
42.3596,-71.0691,5
42.3005,-71.1131,1
42.3468,-71.0817,4
42.3617,-71.0212,1
42.3417,-71.0863,43
42.3589,-71.062,4
42.3467,-71.0799,8
42.3419,-71.0975,1
42.3499,-71.0567,31
42.36,-71.0595,3
42.3492,-71.1565,1
42.3657,-71.0205,2
42.3657,-71.0176,7
42.3377,-71.1067,2
42.3355,-71.0433,1
42.3495,-71.0865,4
42.3616,-71.0176,1
42.3468,-71.0989,217
42.339,-71.0928,4
42.351,-71.17,2
42.3557,-71.0588,3
42.3491,-71.0762,1
42.3518,-71.0707,21
42.3479,-71.0822,1
42.3572,-71.0691,2
42.3487,-71.0639,61
42.2997,-71.1149,2
42.3502,-71.0709,2
42.3517,-71.0642,3
42.3542,-71.139,3
42.3405,-71.1,1
42.3368,-71.109,3
42.3548,-71.0511,2
42.3196,-71.0489,135
42.3466,-71.0932,5
42.3479,-71.0788,9
42.3649,-71.0626,11
42.3297,-71.0581,1
42.3554,-71.0726,1
42.3584,-71.0535,2
42.3419,-71.0558,4
42.3485,-71.0777,67
42.3516,-71.0729,11
42.348,-71.0722,1
42.3551,-71.0556,5
42.3459,-71.0792,2
42.3467,-71.074,1
42.3504,-71.0829,13
42.3485,-71.0956,4
42.3516,-71.0562,154
42.3518,-71.0525,1
42.3514,-71.0702,140
42.3356,-71.1006,4
42.344,-71.0961,8
42.3458,-71.0695,1
42.3454,-71.0699,28
42.3505,-71.1122,1
42.3522,-71.0809,4
42.358,-71.0501,3
42.3582,-71.0625,1
42.3537,-71.1208,1
42.3621,-71.0709,1
42.3498,-71.0413,9
42.3427,-71.0841,1
42.3457,-71.084,3
42.3493,-71.075,24
42.3655,-71.0528,1
42.3463,-71.0851,41
42.3534,-71.0793,3
42.3596,-71.0508,15
42.344,-71.1021,1
42.3515,-71.0567,3
42.3623,-71.0636,1
42.3648,-71.0618,1
42.3514,-71.0757,12
42.3574,-71.0629,10
42.3477,-71.0869,1
42.3415,-71.0828,7
42.3661,-71.0216,3
42.3459,-71.1016,1
42.347,-71.0889,14
42.358,-71.0706,4
42.3423,-71.1036,6
42.3294,-71.057,4
42.3419,-71.0687,3
42.3599,-71.0663,2
42.3532,-71.1321,23
42.3496,-71.0413,16
42.3415,-71.0762,17
42.3694,-71.0181,8
42.3452,-71.0989,1
42.3441,-71.0897,2
42.3356,-71.0358,14
42.3522,-71.0698,6
42.3205,-71.0482,23
42.3424,-71.0852,2
42.273,-71.0673,2
42.3632,-71.0643,2
42.3457,-71.0549,1
42.3506,-71.0502,1
42.3527,-71.0568,8
42.3491,-71.0846,1
42.3519,-71.0707,11
42.3505,-71.0792,10
42.3459,-71.0984,1
42.3465,-71.095,3
42.3359,-71.0362,2
42.3491,-71.04,2
42.3508,-71.0598,2
42.3432,-71.0901,8
42.2997,-71.0604,2
42.3589,-71.0552,16
42.3505,-71.0824,4
42.3588,-71.0583,24
42.3647,-71.025,1
42.3456,-71.0816,82
42.3558,-71.0692,2
42.35,-71.0796,5
42.3524,-71.132,1
42.3535,-71.1362,2
42.3501,-71.0692,1
42.3416,-71.0763,12
42.3399,-71.0898,7
42.3377,-71.1071,2
42.3015,-71.112,1
42.3495,-71.1039,11
42.3449,-71.096,2
42.3571,-71.0531,1
42.3441,-71.0953,1
42.3517,-71.0645,3
42.3645,-71.051,10
42.3513,-71.0561,405
42.3605,-71.1201,1
42.3513,-71.0686,1
42.3484,-71.082,3
42.3441,-71.0283,1
42.3606,-71.0535,20
42.3538,-71.0638,5
42.3519,-71.1224,1
42.3443,-71.1034,1
42.35,-71.0752,8
42.3616,-71.057,1
42.3496,-71.1018,1
42.3513,-71.1177,2
42.3494,-71.1024,6
42.3629,-71.0686,1
42.3684,-71.0237,1
42.3592,-71.051,4
42.3488,-71.1036,1
42.357,-71.0539,19
42.3503,-71.0418,5
42.3481,-71.0955,1
42.3668,-71.0179,2
42.3574,-71.058,5
42.3362,-71.099,5
42.355,-71.0568,5
42.3538,-71.0683,2
42.3538,-71.0551,2
42.3641,-71.0211,1
42.3505,-71.0696,13
42.3604,-71.0634,1
42.3486,-71.0394,7
42.3489,-71.0885,31
42.3492,-71.0782,5
42.3607,-71.0706,15
42.3544,-71.0542,2
42.3406,-71.0778,11
42.3536,-71.0766,2
42.3522,-71.0712,1
42.3621,-71.0624,1
42.3529,-71.1183,6
42.3521,-71.0591,2
42.3702,-71.0201,1
42.3638,-71.0197,2
42.3483,-71.064,3
42.3607,-71.0637,3
42.3396,-71.1011,2
42.3459,-71.0819,15
42.3655,-71.0213,9
42.3531,-71.0735,1
42.357,-71.071,1
42.3491,-71.0951,5
42.3604,-71.0685,1
42.3505,-71.0589,1
42.3513,-71.1698,1
42.3606,-71.0566,5
42.3512,-71.0681,2
42.348,-71.0815,1
42.345,-71.1013,1
42.3355,-71.0365,582
42.3577,-71.0556,3
42.3462,-71.0907,1
42.3507,-71.0611,5
42.3628,-71.0195,30
42.3424,-71.0817,2
42.3639,-71.0546,12
42.3497,-71.0749,25
42.3442,-71.0339,15
42.3363,-71.0468,10
42.3521,-71.0586,9
42.3492,-71.0631,1
42.3474,-71.0975,1
42.337,-71.1077,1
42.3597,-71.0634,1
42.3377,-71.0997,1
42.3585,-71.0528,1
42.3501,-71.0839,2
42.3418,-71.0753,2
42.3555,-71.0748,1
42.3571,-71.0579,1
42.2673,-71.094,1
42.3489,-71.0696,2
42.3648,-71.0532,6
42.3424,-71.089,7
42.3589,-71.0583,16
42.3303,-71.0588,1
42.356,-71.0529,111
42.3589,-71.0544,8
42.3521,-71.0688,12
42.3508,-71.0741,7
42.3422,-71.08,1
42.3454,-71.0433,2
42.3544,-71.0732,1
42.3389,-71.0988,2
42.3506,-71.0481,1
42.3627,-71.056,117
42.3447,-71.0989,1
42.36,-71.067,1
42.3446,-71.028,3
42.3696,-71.0193,4
42.3366,-71.0976,1
42.35,-71.0649,14
42.3478,-71.0973,1
42.3671,-71.0233,15
42.3458,-71.0799,2
42.365,-71.0608,5
42.3476,-71.0402,1
42.358,-71.0553,4
42.3462,-71.078,1
42.3581,-71.0604,195
42.3588,-71.0566,90
42.354,-71.0526,8
42.3181,-71.0428,2
42.3401,-71.0902,3
42.351,-71.0646,15
42.3603,-71.0708,15
42.344,-71.039,1
42.3529,-71.0534,1
42.3482,-71.0977,2
42.3519,-71.048,2
42.3459,-71.0808,11
42.3595,-71.0522,18
42.3664,-71.0526,2
42.3483,-71.0458,1
42.3503,-71.0694,6
42.3567,-71.0585,3
42.3553,-71.0507,1
42.3479,-71.0779,3
42.3506,-71.0564,72
42.3491,-71.0572,1
42.3663,-71.0687,1
42.3607,-71.065,1
42.349,-71.0986,4
42.3612,-71.0625,9
42.3344,-71.1042,1
42.3639,-71.0646,2
42.3498,-71.05,1
42.3519,-71.0645,7
42.3361,-71.1058,1
42.3597,-71.0505,4
42.3578,-71.0708,1
42.3363,-71.0994,3
42.3505,-71.0878,6
42.2931,-71.0622,1
42.3295,-71.0543,1
42.3614,-71.0667,14
42.343,-71.0948,5
42.3404,-71.1059,1
42.3647,-71.1204,584
42.3506,-71.0506,4
42.3466,-71.0789,1
42.3508,-71.0746,72
42.3587,-71.0562,48
42.3412,-71.0767,16
42.3475,-71.078,1
42.3504,-71.0724,6
42.3431,-71.0948,3
42.3355,-71.0411,2
42.3555,-71.0631,27
42.3367,-71.0474,4
42.3548,-71.0561,9
42.3585,-71.0563,29
42.3365,-71.1082,3
42.351,-71.0655,69
42.3545,-71.0515,3
42.3512,-71.0441,15
42.3462,-71.1037,3
42.351,-71.0612,1
42.344,-71.0967,1
42.3475,-71.0924,2
42.3591,-71.0605,2
42.3656,-71.0208,1
42.3582,-71.0589,1
42.3588,-71.0544,7
42.3605,-71.12,1
42.3528,-71.0562,4
42.3491,-71.0397,2
42.3497,-71.1047,5
42.3461,-71.0426,1
42.3515,-71.0761,1
42.3545,-71.0685,6
42.3423,-71.089,2
42.3609,-71.0713,2
42.3473,-71.0802,19
42.3486,-71.0634,1
42.3507,-71.1293,1
42.3441,-71.0319,17
42.3652,-71.0206,1
42.3459,-71.0953,6
42.3645,-71.1205,5
42.3518,-71.0748,5
42.3481,-71.0823,2
42.3438,-71.0776,1
42.3549,-71.0517,3
42.3518,-71.0758,3
42.3673,-71.053,6
42.3388,-71.1066,6
42.3416,-71.0758,5
42.3629,-71.0563,44
42.3558,-71.0742,1
42.3311,-71.0561,1
42.3599,-71.0645,3
42.3605,-71.0533,20
42.358,-71.0512,1
42.3206,-71.0483,2
42.3538,-71.0544,1
42.3467,-71.082,1
42.3682,-71.0568,6
42.3452,-71.0811,2
42.3498,-71.0637,5
42.3501,-71.07,10
42.3537,-71.0635,6
42.3543,-71.0734,2
42.3367,-71.0976,1
42.3516,-71.0782,7
42.3525,-71.0646,55
42.3499,-71.0725,23
42.3486,-71.075,1
42.3543,-71.0771,4
42.3561,-71.0599,11
42.3474,-71.0915,3
42.3691,-71.0251,1
42.337,-71.1023,6
42.356,-71.0527,68
42.3495,-71.0717,3
42.3574,-71.0536,1
42.3573,-71.0568,2
42.3575,-71.05,16
42.3572,-71.0596,2
42.3632,-71.0551,103
42.3467,-71.0893,4
42.3584,-71.0576,13
42.3616,-71.0524,1
42.2924,-71.0625,1
42.3517,-71.0702,65
42.3527,-71.0524,7
42.3444,-71.0897,1
42.3432,-71.0729,3
42.337,-71.1033,7
42.3432,-71.0666,7
42.3401,-71.0799,1
42.3539,-71.075,6
42.3559,-71.0517,22
42.349,-71.0773,21
42.3497,-71.1046,6
42.3578,-71.0704,41
42.3511,-71.0618,1
42.3441,-71.0831,2
42.3476,-71.088,15
42.3286,-71.063,1
42.358,-71.0533,50
42.3661,-71.0171,321
42.3582,-71.0706,13
42.3504,-71.0605,8
42.3592,-71.0706,8
42.3124,-71.0365,1
42.3508,-71.0686,2
42.3358,-71.1079,12
42.3421,-71.0765,5
42.3649,-71.0532,19
42.3498,-71.0762,23
42.3508,-71.0757,11
42.3501,-71.0749,21
42.3479,-71.1004,2
42.3604,-71.0548,1
42.3374,-71.1045,2
42.3588,-71.06,12
42.3616,-71.0684,13
42.3436,-71.0378,1
42.3694,-71.0261,1
42.3451,-71.0827,2
42.3649,-71.0175,2
42.3487,-71.0647,2
42.353,-71.0785,6
42.3522,-71.071,5
42.3576,-71.0585,4
42.3364,-71.1489,1
42.3557,-71.0572,4
42.3607,-71.057,13
42.3562,-71.0507,122
42.3591,-71.0521,1
42.3537,-71.0577,34
42.3655,-71.0616,144
42.3545,-71.0521,11
42.3443,-71.0312,4
42.3521,-71.0834,1
42.3501,-71.1069,1
42.3484,-71.0965,1
42.3501,-71.0797,3
42.3417,-71.0768,2
42.3486,-71.0855,1
42.3301,-71.0599,3
42.3511,-71.0635,13
42.3529,-71.0709,65
42.3488,-71.0623,1
42.3529,-71.1182,3
42.3532,-71.0584,3
42.3531,-71.1325,9
42.3596,-71.0675,1
42.3006,-71.06,2
42.3569,-71.0507,18
42.3406,-71.0783,1
42.2843,-71.0648,1
42.3443,-71.032,1
42.3291,-71.0627,5
42.3485,-71.0628,1
42.3635,-71.0703,1
42.3597,-71.0709,5
42.3479,-71.0452,1
42.3385,-71.0733,1
42.3457,-71.0882,2
42.3648,-71.0612,3
42.3563,-71.0624,30
42.354,-71.0535,6
42.3639,-71.1232,1
42.3368,-71.1005,1
42.337,-71.1068,3
42.3509,-71.064,1
42.3411,-71.1051,1
42.3554,-71.0587,3
42.3367,-71.1504,1
42.3373,-71.1039,8
42.3517,-71.0798,4
42.3488,-71.0397,11
42.3495,-71.0951,1
42.3609,-71.063,5
42.3577,-71.0551,2
42.3499,-71.0434,2
42.3618,-71.0688,99
42.3518,-71.0492,1
42.3506,-71.043,145
42.3505,-71.0872,1
42.3659,-71.0528,12
42.3539,-71.0618,4
42.3381,-71.1081,17
42.3493,-71.0832,3
42.2805,-71.0659,2
42.3512,-71.0777,2
42.3648,-71.0168,1
42.3526,-71.0434,1
42.3601,-71.0567,6
42.3436,-71.0861,9
42.344,-71.029,1
42.3441,-71.1014,6
42.3428,-71.0993,5
42.3424,-71.0985,1
42.3432,-71.0886,1
42.3427,-71.1033,1
42.3513,-71.0543,1
42.3479,-71.1002,1
42.3489,-71.1033,1
42.353,-71.0594,1
42.3493,-71.0734,2
42.3506,-71.0821,2
42.3362,-71.1508,1
42.3515,-71.057,1
42.3446,-71.0318,2
42.3519,-71.0719,5
42.3521,-71.0697,5
42.3451,-71.1004,1
42.3429,-71.0825,3
42.3446,-71.0766,2
42.3486,-71.0752,4
42.3479,-71.0807,12
42.3667,-71.0515,6
42.3411,-71.0872,7
42.3514,-71.0741,1
42.364,-71.1194,1
42.3567,-71.0544,70
42.3543,-71.0545,2
42.3536,-71.0583,10
42.3499,-71.1062,9
42.3574,-71.0606,7
42.3612,-71.0528,2
42.3485,-71.065,1
42.3496,-71.056,1
42.3657,-71.0671,2
42.3475,-71.0926,3
42.3664,-71.0173,43
42.3657,-71.0169,12
42.3614,-71.0576,8
42.3494,-71.073,2
42.3487,-71.0775,251
42.3382,-71.1055,5
42.3635,-71.0645,25
42.3627,-71.0177,25
42.3666,-71.0514,21
42.3541,-71.081,1
42.3582,-71.0611,9
42.3513,-71.061,2
42.3612,-71.0651,29
42.3494,-71.0715,3
42.3646,-71.1182,1
42.3623,-71.0645,3
42.3498,-71.0408,3
42.3516,-71.0755,6
42.3494,-71.0749,42
42.3461,-71.0755,6
42.3627,-71.0202,1
42.3544,-71.0536,4
42.3282,-71.0609,1
42.3579,-71.0698,2
42.3512,-71.0551,1
42.3511,-71.1173,2
42.3508,-71.0688,1
42.347,-71.052,1
42.3585,-71.0523,2
42.3489,-71.0655,5
42.3482,-71.0461,3
42.3603,-71.0678,6
42.3397,-71.0901,12
42.35,-71.0477,12
42.3634,-71.067,2
42.3345,-71.1039,3
42.3457,-71.0513,5
42.3392,-71.1006,1
42.3516,-71.056,343
42.3478,-71.0849,4
42.358,-71.0692,1
42.3616,-71.0703,46
42.3552,-71.056,19
42.3559,-71.0597,10
42.3525,-71.0668,5
42.3484,-71.0394,8
42.3607,-71.1194,1
42.3511,-71.0713,2
42.3678,-71.0191,2
42.3361,-71.0775,1
42.3486,-71.0643,3
42.3582,-71.063,1
42.3616,-71.0679,1
42.3465,-71.0348,2
42.3559,-71.0522,22
42.3667,-71.0518,6
42.3514,-71.0885,2
42.3635,-71.1261,1
42.3537,-71.0575,33
42.3519,-71.0568,8
42.3588,-71.0541,1
42.3482,-71.0798,4
42.3488,-71.0794,3
42.3502,-71.0851,3
42.345,-71.0965,35
42.3659,-71.0529,21
42.3469,-71.0805,31
42.2801,-71.0657,1
42.3504,-71.1102,1
42.3441,-71.0446,1
42.3494,-71.0795,40
42.3566,-71.0573,12
42.3621,-71.0679,2
42.3536,-71.0618,5
42.3454,-71.1008,1
42.3647,-71.0683,5
42.3377,-71.0494,2
42.3641,-71.0687,3
42.3505,-71.066,1
42.3461,-71.0444,1
42.3489,-71.0741,13
42.3384,-71.1068,1
42.3382,-71.1069,1
42.3502,-71.092,1
42.3583,-71.0595,6
42.3538,-71.0623,7
42.3525,-71.135,2
42.3374,-71.0485,3
42.3515,-71.0875,2
42.35,-71.0775,138
42.3342,-71.1042,4
42.3536,-71.0619,1
42.3533,-71.0772,5
42.3536,-71.1308,3
42.3499,-71.0793,2
42.3613,-71.0559,1
42.3659,-71.0609,6
42.3505,-71.1094,6
42.3496,-71.1026,1
42.3531,-71.1328,8
42.3574,-71.0585,23
42.3301,-71.0566,1
42.353,-71.1367,1
42.2833,-71.065,3
42.2989,-71.0605,11
42.3474,-71.0806,27
42.3437,-71.0872,2
42.3449,-71.0763,5
42.3514,-71.0431,1
42.3486,-71.0805,2
42.3551,-71.0529,5
42.3523,-71.0575,3
42.3486,-71.0419,3
42.3656,-71.022,146
42.3445,-71.0803,1
42.3584,-71.0579,12
42.3503,-71.1105,2
42.348,-71.0795,10
42.3534,-71.062,2
42.3459,-71.0515,8
42.3667,-71.0245,2
42.3466,-71.0349,3
42.3522,-71.1158,1
42.3478,-71.0764,240
42.3545,-71.0585,1
42.3554,-71.0511,4
42.3378,-71.1051,31
42.3663,-71.0223,2
42.3656,-71.0222,267
42.3356,-71.1072,122
42.3521,-71.1332,2
42.3593,-71.0673,2
42.3542,-71.0743,1
42.35,-71.0674,2
42.3471,-71.099,2
42.3634,-71.0549,109
42.3584,-71.0718,2
42.3359,-71.1086,1
42.3577,-71.0701,2
42.3495,-71.0674,1
42.3375,-71.0492,1
42.3506,-71.0891,1
42.3466,-71.0809,10
42.3598,-71.0513,11
42.3505,-71.0796,5
42.3612,-71.0702,10
42.3489,-71.0882,9
42.3461,-71.0856,15
42.3459,-71.0809,25
42.3541,-71.1375,1
42.3657,-71.0214,7
42.3497,-71.0598,1
42.3562,-71.0595,44
42.3553,-71.0596,1
